study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,mouse.started,test.stopped,trials_2.textbox.text,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,trials_2.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Case,10,10,0,1.1644444444444444,0.7079350419808179,,,,,,,,,,,,0,10,10,10,,,,,11.600328000000445,,11.591638500016415,11.600328000000445,11.600328000000445,12.308802000014111,1.1644444444444444,0.7079350419808179,,,,,,,,,,,,,,,Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
Chart,11,11,0,1.1644444444444444,0.6544591669808142,,,,,,,,,,,,0,11,11,6,,,,,12.321656000014627,,12.311099709011614,12.321656000014627,12.321656000014627,12.989427292020991,1.1644444444444444,0.6544591669808142,,,,,,,,,,,,,,,Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
Cruise,12,12,0,1.1644444444444444,0.6853856249945238,,,,,,,,,,,,0,12,12,11,,,,,13.0050602920237,,12.991646417009179,13.0050602920237,13.0050602920237,13.689445334021002,1.1644444444444444,0.6853856249945238,,,,,,,,,,,,,,,Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
T-shirt,13,13,0,1.1644444444444444,0.7224885830073617,,,,,,,,,,,,0,13,13,7,,,,,13.701526209013537,,13.693069250002736,13.701526209013537,13.701526209013537,14.439381000003777,1.1644444444444444,0.7224885830073617,,,,,,,,,,,,,,,Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
phone,14,14,0,1.1644444444444444,0.6242319169978146,,,,,,,,,,,,0,14,14,2,,,,,14.455067250004504,,14.441642917023273,14.455067250004504,14.455067250004504,15.075519542006077,1.1644444444444444,0.6242319169978146,,,,,,,,,,,,,,,Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,0,0,0,,,ta_l_,Table,new,tally,[np.float64(0.01888888888888889)],[np.float64(-0.30333333333333334)],[1],[0],[0],[6.922861707978882],['text_3'],,,,,0,0,0,15,15.10852537502069,,,,,,,,15.086219709017314,15.10852537502069,15.10852537502069,15.10852537502069,0.010699458012823015,22.00929462502245,tally,[np.float64(0.01888888888888889)],[np.float64(-0.30333333333333334)],[1],[0],[0],[6.922861707978882],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,1,1,0,,,c_s_io_,Cushion,old,cushion,[np.float64(0.02)],[np.float64(-0.3111111111111111)],[1],[0],[0],[4.336436457990203],['text_3'],,,,,0,1,1,14,22.024210167001,,,,,,,,22.012251292006113,22.024210167001,22.024210167001,22.024210167001,0.0027757080097217113,26.34890425001504,cushion,[np.float64(0.02)],[np.float64(-0.3111111111111111)],[1],[0],[0],[4.336436457990203],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,2,2,0,,,c_s_,Case,old,case,[np.float64(0.05555555555555555)],[np.float64(-0.31666666666666665)],[1],[0],[0],[4.3556873749766964],['text_3'],,,,,0,2,2,5,26.36190312501276,,,,,,,,26.35129070901894,26.36190312501276,26.36190312501276,26.36190312501276,0.002268625015858561,30.707225959020434,case,[np.float64(0.05555555555555555)],[np.float64(-0.31666666666666665)],[1],[0],[0],[4.3556873749766964],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,3,3,0,,,K_y_,Keys,old,keys,[np.float64(0.06555555555555556)],[np.float64(-0.29333333333333333)],[1],[0],[0],[2.398698166012764],['text_3'],,,,,0,3,3,8,30.724049875017954,,,,,,,,30.71038920900901,30.724049875017954,30.724049875017954,30.724049875017954,0.0030136670102365315,33.10938837501453,keys,[np.float64(0.06555555555555556)],[np.float64(-0.29333333333333333)],[1],[0],[0],[2.398698166012764],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,4,4,0,,,P_st_r,Poster,old,poster,[np.float64(0.04666666666666667)],[np.float64(-0.3055555555555556)],[1],[0],[0],[4.135743499995442],['text_3'],,,,,0,4,4,9,33.12469870902714,,,,,,,,33.11237954199896,33.12469870902714,33.12469870902714,33.12469870902714,0.002844749978976324,37.24835245902068,poster,[np.float64(0.04666666666666667)],[np.float64(-0.3055555555555556)],[1],[0],[0],[4.135743499995442],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,5,5,0,,,P_s_r_,Pastry,old,pastry,[np.float64(0.044444444444444446)],[np.float64(-0.29333333333333333)],[1],[0],[0],[4.648002959002042],['text_3'],,,,,0,5,5,4,37.26082070902339,,,,,,,,37.25068045902299,37.26082070902339,37.26082070902339,37.26082070902339,0.002216749999206513,41.89889508401393,pastry,[np.float64(0.044444444444444446)],[np.float64(-0.29333333333333333)],[1],[0],[0],[4.648002959002042],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,6,6,0,,,c_m_ra,Camera,new,camera,[np.float64(0.044444444444444446)],[np.float64(-0.29333333333333333)],[1],[0],[0],[2.4927920419722795],['text_3'],,,,,0,6,6,19,41.91128195900819,,,,,,,,41.901183084002696,41.91128195900819,41.91128195900819,41.91128195900819,0.002185499994084239,44.394199084024876,camera,[np.float64(0.044444444444444446)],[np.float64(-0.29333333333333333)],[1],[0],[0],[2.4927920419722795],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,7,7,0,,,_ou_e,mouse,old,mouse,[np.float64(0.03)],[np.float64(-0.31222222222222223)],[1],[0],[0],[2.834259415976703],['text_3'],,,,,0,7,7,3,44.40846904201317,,,,,,,,44.39682420901954,44.40846904201317,44.40846904201317,44.40846904201317,0.0025132079899776727,47.231307709007524,mouse,[np.float64(0.03)],[np.float64(-0.31222222222222223)],[1],[0],[0],[2.834259415976703],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,8,8,0,,,P_li_e,Police,old,police,[np.float64(0.03666666666666667)],[np.float64(-0.3188888888888889)],[1],[0],[0],[2.8164499169797637],['text_3'],,,,,0,8,8,7,47.243736250005895,,,,,,,,47.233576541999355,47.243736250005895,47.243736250005895,47.243736250005895,0.0021781669929623604,50.05023504199926,police,[np.float64(0.03666666666666667)],[np.float64(-0.3188888888888889)],[1],[0],[0],[2.8164499169797637],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,9,9,0,,,l_pt_p,Laptop,old,laptop,[np.float64(0.03666666666666667)],[np.float64(-0.3188888888888889)],[1],[0],[0],[3.1652102079824544],['text_3'],,,,,0,9,9,0,50.06272162499954,,,,,,,,50.05249891700805,50.06272162499954,50.06272162499954,50.06272162499954,0.0021627919923048466,53.21797191700898,laptop,[np.float64(0.03666666666666667)],[np.float64(-0.3188888888888889)],[1],[0],[0],[3.1652102079824544],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,10,10,0,,,_a_bl_,Marble,old,marble,[np.float64(0.03888888888888889)],[np.float64(-0.3188888888888889)],[1],[0],[0],[5.312536540994188],['text_3'],,,,,0,10,10,11,53.233672917005606,,,,,,,,53.22092091702507,53.233672917005606,53.233672917005606,53.233672917005606,0.0028254580101929605,58.53374945902033,marble,[np.float64(0.03888888888888889)],[np.float64(-0.3188888888888889)],[1],[0],[0],[5.312536540994188],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,11,11,0,,,_oo_,Book,old,book,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[2.481494499981636],['text_3'],,,,,0,11,11,13,58.54667570901802,,,,,,,,58.53614000001107,58.54667570901802,58.54667570901802,58.54667570901802,0.0022745419992133975,61.017918750003446,book,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[2.481494499981636],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,12,12,0,,,p_nc_l,Pencil,new,pencil,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[4.795652750006411],['text_3'],,,,,0,12,12,16,61.03346866701031,,,,,,,,61.02133524999954,61.03346866701031,61.03346866701031,61.03346866701031,0.0032454160100314766,65.81728845901671,pencil,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[4.795652750006411],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,13,13,0,,,_ho_e,Phone,old,chor,[],[],[],[],[],[],[],,,,,0,13,13,12,65.83066325000254,,,,,,,,65.81984662500327,65.83066325000254,65.83066325000254,65.83066325000254,0.002444625017233193,75.82416891702451,chor,[],[],[],[],[],[],[],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,14,14,0,,,_ha_t,Chart,old,chart,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[3.3328167499857955],['text_3'],,,,,0,14,14,1,75.83829383400735,,,,,,,,75.82693200002541,75.83829383400735,75.83829383400735,75.83829383400735,0.009531500021694228,79.16001395901549,chart,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[3.3328167499857955],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,15,15,0,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[3.452986457996303],['text_3'],,,,,0,15,15,2,79.1740554170101,,,,,,,,79.16239575002692,79.1740554170101,79.1740554170101,79.1740554170101,0.002266790979774669,82.61566258402308,tshirt,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[3.452986457996303],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,16,16,0,,,v_s_,Vase,new,vase,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[4.354865666973637],['text_3'],,,,,0,16,16,17,82.62939895901945,,,,,,,,82.61938804201782,82.62939895901945,82.62939895901945,82.62939895901945,0.0036156250280328095,86.97461366700009,vase,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[4.354865666973637],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,17,17,0,,,_ru_s_,Cruise,old,crush,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[6.7058448329917155],['text_3'],,,,,0,17,17,6,86.99178762501106,,,,,,,,86.97811595900566,86.99178762501106,86.99178762501106,86.99178762501106,0.003275833005318418,93.684305458999,crush,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[6.7058448329917155],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,18,18,0,,,bo_t_e,Bottle,new,bottle,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[3.890312041010475],['text_3'],,,,,0,18,18,18,93.69886770902667,,,,,,,,93.68739837501198,93.69886770902667,93.69886770902667,93.69886770902667,0.0029711249808315188,97.57803445900208,bottle,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[3.890312041010475],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
,19,19,0,,,_o_rd,Board,old,chord,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[9.164045374986017],['text_3'],,,,,0,19,19,10,97.60704062500736,,,,,,,,97.58105020900257,97.60704062500736,97.60704062500736,97.60704062500736,0.0028743339935317636,106.7454001250153,chord,[np.float64(0.03888888888888889)],[np.float64(-0.31777777777777777)],[1],[0],[0],[9.164045374986017],['text_3'],Participant2,001,2025-10-16_10h51.44.732,WordPriming_NupurShah,,2025.1.1,121.11981322940065,2025-10-16 10h52.00.494803 +0530,
