trialNum,validity,targetSide,cueDur_ms,SOA_ms,targetDur_ms,thisN,thisTrialN,thisRepN,response_key.keys,response_key.corr,response_key.rt,response_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instructions_text.started,instr_key.started,Instructions.stopped,instr_key.keys,instr_key.rt,instr_key.duration,trial.started,left_box.started,right_box.started,fixation.started,cue_arrow.started,left_box.stopped,right_box.stopped,fixation.stopped,target.started,cue_arrow.stopped,response_key.started,trial.stopped,trials.response_key.keys,trials.response_key.corr,trials.response_key.rt,trials.response_key.duration,target.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
49,invalid,right,50,150,1000,53,53,0,m,1,0.2858577079605311,None,0,53,53,48,58.68776962504489,,,,,,,,,58.679252041038126,58.68776962504489,58.68776962504489,58.68776962504489,59.17306387500139,59.180996000010055,59.180996000010055,59.180996000010055,59.27218745800201,59.220615250000264,59.372098250023555,59.66633241600357,m,1,0.2858577079605311,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
46,invalid,right,50,150,1000,54,54,0,m,1,0.2317057909676805,None,0,54,54,45,59.67857729102252,,,,,,,,,59.66753116605105,59.67857729102252,59.67857729102252,59.67857729102252,60.164350208011456,60.1715299160569,60.1715299160569,60.1715299160569,60.26363412500359,60.20410087500932,60.36434370803181,60.59923487500055,m,1,0.2317057909676805,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
77,invalid,right,100,150,1000,55,55,0,m,1,0.35026879102224484,None,0,55,55,76,60.61161429103231,,,,,,,,,60.60035500000231,60.61161429103231,60.61161429103231,60.61161429103231,61.097162208054215,61.104772666003555,61.104772666003555,61.104772666003555,61.197821583016776,61.18695241602836,61.34776670800056,61.70638529100688,m,1,0.35026879102224484,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
84,invalid,left,50,150,1000,56,56,0,z,1,0.3280978749971837,None,0,56,56,83,61.72017675003735,,,,,,,,,61.711602250055876,61.72017675003735,61.72017675003735,61.72017675003735,62.206256750039756,62.2136505410308,62.2136505410308,62.2136505410308,62.305974833026994,62.25426387501648,62.40488758304855,62.73951608303469,z,1,0.3280978749971837,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
96,invalid,left,100,150,1000,57,57,0,z,1,0.2043010409688577,None,0,57,57,95,62.75071112503065,,,,,,,,,62.74032716604415,62.75071112503065,62.75071112503065,62.75071112503065,63.23843750002561,63.2477651660447,63.2477651660447,63.2477651660447,63.338801333040465,63.33126741601154,63.48778308305191,63.69980112503981,z,1,0.2043010409688577,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
48,valid,right,50,150,1000,58,58,0,m,1,0.13616570795420557,None,0,58,58,47,63.71059004100971,,,,,,,,,63.700783625012264,63.71059004100971,63.71059004100971,63.71059004100971,64.19781312503619,64.2047524160007,64.2047524160007,64.2047524160007,64.29774916602764,64.23746683303034,64.39782958303113,64.54005704104202,m,1,0.13616570795420557,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
35,valid,right,100,150,1000,59,59,0,m,1,0.40582970797549933,None,0,59,59,34,64.55172425002092,,,,,,,,,64.54123954102397,64.55172425002092,64.55172425002092,64.55172425002092,65.03964941605227,65.04699066601461,65.04699066601461,65.04699066601461,65.13906354102073,65.13906354102073,65.28822820802452,65.6994190410478,m,1,0.40582970797549933,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
39,valid,right,100,150,1000,60,60,0,m,1,0.10156237502815202,None,0,60,60,38,65.71106166602112,,,,,,,,,65.7004009160446,65.71106166602112,65.71106166602112,65.71106166602112,66.19775554101216,66.20462941605365,66.20462941605365,66.20462941605365,66.29816241603112,66.2877650410519,66.44735837500775,66.55599650001386,m,1,0.10156237502815202,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
85,valid,left,50,150,1000,61,61,0,z,1,0.43618733301991597,None,0,61,61,84,66.56867800001055,,,,,,,,,66.5604617500212,66.56867800001055,66.56867800001055,66.56867800001055,67.04793516604695,67.06377720803721,67.06377720803721,67.06377720803721,67.15581454103813,67.08797820803011,67.24782304104883,67.68926004105015,z,1,0.43618733301991597,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
24,valid,left,150,150,1000,62,62,0,z,1,0.22571258299285546,None,0,62,62,23,67.70081087504514,,,,,,,,,67.69023912504781,67.70081087504514,67.70081087504514,67.70081087504514,68.18100441602292,68.1979215000174,68.1979215000174,68.1979215000174,68.28046112501761,68.32135591603583,68.48119345802115,68.71627754101064,z,1,0.22571258299285546,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
36,invalid,left,100,150,1000,63,63,0,z,1,0.34744512499310076,None,0,63,63,35,68.72943725000368,,,,,,,,,68.72009579103906,68.72943725000368,68.72943725000368,68.72943725000368,69.21448966604657,69.22149016603362,69.22149016603362,69.22149016603362,69.31474129104754,69.3042669580318,69.46459883300122,69.81635304103838,z,1,0.34744512499310076,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
13,invalid,left,50,150,1000,64,64,0,z,1,0.25530729099409655,None,0,64,64,12,69.8280616250122,,,,,,,,,69.8175202080165,69.8280616250122,69.8280616250122,69.8280616250122,70.31385108304676,70.32104258303298,70.32104258303298,70.32104258303298,70.41452308301814,70.35415362502681,70.5147688750294,70.77314250002382,z,1,0.25530729099409655,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
47,invalid,right,150,150,1000,65,65,0,m,1,0.23767449898878112,None,0,65,65,46,70.78560012503294,,,,,,,,,70.77745016600238,70.78560012503294,70.78560012503294,70.78560012503294,71.27379475004273,71.28112641605549,71.28112641605549,71.28112641605549,71.37251300003845,71.42117483302718,71.57139737502439,71.81634925003164,m,1,0.23767449898878112,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
10,valid,right,50,150,1000,66,66,0,m,1,0.4045121250092052,None,0,66,66,9,71.83014612505212,,,,,,,,,71.82081025000662,71.83014612505212,71.83014612505212,71.83014612505212,72.31448533304501,72.32158520800294,72.32158520800294,72.32158520800294,72.41455195803428,72.35429600003408,72.51457262504846,72.92390708305174,m,1,0.4045121250092052,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
15,invalid,right,50,150,1000,67,67,0,m,1,0.4461900829919614,None,0,67,67,14,72.93714654102223,,,,,,,,,72.92890912503935,72.93714654102223,72.93714654102223,72.93714654102223,73.42332125001121,73.43110766605241,73.43110766605241,73.43110766605241,73.5220268330304,73.47098266601097,73.62182420800673,74.07300345803378,m,1,0.4461900829919614,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
9,valid,left,50,150,1000,68,68,0,z,1,0.25521504099015146,None,0,68,68,8,74.08376058301656,,,,,,,,,74.07381408300716,74.08376058301656,74.08376058301656,74.08376058301656,74.57329916604795,74.58132070803549,74.58132070803549,74.58132070803549,74.67418095801258,74.62097754102433,74.77182404103223,75.03314500005217,z,1,0.25521504099015146,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
8,valid,right,100,150,1000,69,69,0,m,1,0.4976190409506671,None,0,69,69,7,75.04883845802397,,,,,,,,,75.03851383301662,75.04883845802397,75.04883845802397,75.04883845802397,75.53151687502395,75.53839079104364,75.53839079104364,75.53839079104364,75.63145704101771,75.62123133300338,75.78140837501269,76.28280495805666,m,1,0.4976190409506671,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
67,invalid,right,100,150,1000,70,70,0,m,1,0.25052199902711436,None,0,70,70,66,76.29789512505522,,,,,,,,,76.28726350003853,76.29789512505522,76.29789512505522,76.29789512505522,76.78133083303692,76.78812779102009,76.78812779102009,76.78812779102009,76.8815363330068,76.87142591603333,77.0313334580278,77.28990512504242,m,1,0.25052199902711436,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
63,invalid,left,100,150,1000,71,71,0,m,0,0.4196851660381071,None,0,71,71,62,77.30346004100284,,,,,,,,,77.29437387501821,77.30346004100284,77.30346004100284,77.30346004100284,77.7895370410406,77.79789979103953,77.79789979103953,77.79789979103953,77.88126362505136,77.88126362505136,78.03844358300557,78.46679675002815,m,0,0.4196851660381071,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
32,valid,right,150,150,1000,72,72,0,m,1,0.06424729200080037,None,0,72,72,31,78.47785545804072,,,,,,,,,78.46779725002125,78.47785545804072,78.47785545804072,78.47785545804072,78.96478712500539,78.97164516604971,78.97164516604971,78.97164516604971,79.0642459160299,79.10347612504847,79.26473737502238,79.33323766605463,m,1,0.06424729200080037,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
74,invalid,right,100,150,1000,73,73,0,m,1,0.13537062396062538,None,0,73,73,73,79.34689729101956,,,,,,,,,79.33830287505407,79.34689729101956,79.34689729101956,79.34689729101956,79.83124816603959,79.83838970802026,79.83838970802026,79.83838970802026,79.93159658304648,79.92063866602257,80.0815681660315,80.223463500035,m,1,0.13537062396062538,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
11,valid,left,150,150,1000,74,74,0,z,1,0.025977957993745804,None,0,74,74,10,80.23381004104158,,,,,,,,,80.22425987501629,80.23381004104158,80.23381004104158,80.23381004104158,80.72221529105445,80.73127083305735,80.73127083305735,80.73127083305735,80.82254737504991,80.86405454104533,81.02102645800915,81.04979833302787,z,1,0.025977957993745804,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
5,valid,left,100,150,1000,75,75,0,z,1,0.14879029104486108,None,0,75,75,4,81.06130720803048,,,,,,,,,81.05072329100221,81.06130720803048,81.06130720803048,81.06130720803048,81.548171750037,81.55447512504179,81.55447512504179,81.55447512504179,81.6481777910376,81.63779145805165,81.79819291603053,81.94981658301549,z,1,0.14879029104486108,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
71,invalid,right,100,150,1000,76,76,0,m,1,0.1638565000030212,None,0,76,76,70,81.96174433303531,,,,,,,,,81.95094591600355,81.96174433303531,81.96174433303531,81.96174433303531,82.44788654102013,82.45475691603497,82.45475691603497,82.45475691603497,82.54822654102463,82.53773541603005,82.69818833301542,82.86662529100431,m,1,0.1638565000030212,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
65,valid,right,100,150,1000,77,77,0,m,1,0.1521099159726873,None,0,77,77,64,82.8803590000025,,,,,,,,,82.87159645801876,82.8803590000025,82.8803590000025,82.8803590000025,83.36476066603791,83.37158608302707,83.37158608302707,83.37158608302707,83.46486783301225,83.45441150001716,83.61485504102893,83.77331766602583,m,1,0.1521099159726873,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
91,invalid,left,50,150,1000,78,78,0,z,1,0.1984134580125101,None,0,78,78,90,83.78430308302632,,,,,,,,,83.77429120801389,83.78430308302632,83.78430308302632,83.78430308302632,84.27186691603856,84.28153645800194,84.28153645800194,84.28153645800194,84.37297808303265,84.31526770803612,84.471624333004,84.67356666602427,z,1,0.1984134580125101,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
2,valid,right,150,150,1000,79,79,0,m,1,0.04626549896784127,None,0,79,79,1,84.68544800003292,,,,,,,,,84.67449333303375,84.68544800003292,84.68544800003292,84.68544800003292,85.17303020803956,85.18120512500172,85.18120512500172,85.18120512500172,85.27201820805203,85.31480437505525,85.47160095802974,85.5195324580418,m,1,0.04626549896784127,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
69,valid,right,150,150,1000,80,80,0,m,1,0.14695033297175542,None,0,80,80,68,85.53154091601027,,,,,,,,,85.52011975005735,85.53154091601027,85.53154091601027,85.53154091601027,86.01477345800959,86.0225777500309,86.0225777500309,86.0225777500309,86.11420162505237,86.1543478750391,86.31503870803863,86.46669337502681,m,1,0.14695033297175542,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
31,invalid,right,50,150,1000,81,81,0,m,1,0.2058704579831101,None,0,81,81,30,86.4813838750124,,,,,,,,,86.4716975830379,86.4813838750124,86.4813838750124,86.4813838750124,86.96462795801926,86.97147904103622,86.97147904103622,86.97147904103622,87.06448541604914,87.00478425004985,87.16519595804857,87.37355758302147,m,1,0.2058704579831101,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
87,invalid,left,150,150,1000,82,82,0,z,1,0.07296158303506672,None,0,82,82,86,87.38651629100787,,,,,,,,,87.37786229100311,87.38651629100787,87.38651629100787,87.38651629100787,87.87340466602473,87.88150925002992,87.88150925002992,87.88150925002992,87.9727764580166,88.02180504100397,88.17204579105601,88.24990129104117,z,1,0.07296158303506672,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
53,valid,right,50,150,1000,83,83,0,m,1,0.14019366598222405,None,0,83,83,52,88.26136266603135,,,,,,,,,88.25101095804712,88.26136266603135,88.26136266603135,88.26136266603135,88.74831137503497,88.75549654103816,88.75549654103816,88.75549654103816,88.84824220801238,88.78797787503572,88.94782270805445,89.09020916605368,m,1,0.14019366598222405,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
45,valid,right,150,150,1000,84,84,0,m,1,0.0672993750195019,None,0,84,84,44,89.1018481660285,,,,,,,,,89.09127612505108,89.1018481660285,89.1018481660285,89.1018481660285,89.58877020800719,89.59840858302778,89.59840858302778,89.59840858302778,89.68998750002356,89.73163333302364,89.88857791601913,89.96732716599945,m,1,0.0672993750195019,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
33,valid,left,150,150,1000,85,85,0,z,1,0.2290187500184402,None,0,85,85,32,89.98307604104048,,,,,,,,,89.97276087501086,89.98307604104048,89.98307604104048,89.98307604104048,90.46480112505378,90.48175954102771,90.48175954102771,90.48175954102771,90.56496587500442,90.60481562500354,90.76496854104334,91.00010679103434,z,1,0.2290187500184402,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
80,valid,left,100,150,1000,86,86,0,z,1,0.1341719999909401,None,0,86,86,79,91.0115124580334,,,,,,,,,91.00099954102188,91.0115124580334,91.0115124580334,91.0115124580334,91.49835508305114,91.50538845802657,91.50538845802657,91.50538845802657,91.59824000002118,91.58816179103451,91.74862412502989,91.88987641601125,z,1,0.1341719999909401,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
50,valid,left,50,150,1000,87,87,0,z,1,0.1521155420341529,None,0,87,87,49,91.91472216602415,,,,,,,,,91.8909176660236,91.91472216602415,91.91472216602415,91.91472216602415,92.38145783304935,92.40499116602587,92.40499116602587,92.40499116602587,92.4810876660049,92.42033604101744,92.58882887504296,92.75040433305549,z,1,0.1521155420341529,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
20,invalid,left,150,150,1000,88,88,0,z,1,0.08884466602467,None,0,88,88,19,92.7648868750548,,,,,,,,,92.75523458304815,92.7648868750548,92.7648868750548,92.7648868750548,93.24821583303856,93.25499712501187,93.25499712501187,93.25499712501187,93.34818825003458,93.38701020804001,93.5481787500321,93.64021325000795,z,1,0.08884466602467,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
93,valid,left,150,150,1000,89,89,0,z,1,0.04224325000541285,None,0,89,89,92,93.65373137500137,,,,,,,,,93.64481150003849,93.65373137500137,93.65373137500137,93.65373137500137,94.14101766602835,94.14846037502866,94.14846037502866,94.14846037502866,94.24025208305102,94.28834608301986,94.43879758304683,94.48320733301807,z,1,0.04224325000541285,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
81,invalid,right,50,150,1000,90,90,0,m,1,0.3542412910028361,None,0,90,90,80,94.49482620804338,,,,,,,,,94.48414370801765,94.49482620804338,94.49482620804338,94.49482620804338,94.98099804105004,94.98827066604281,94.98827066604281,94.98827066604281,95.08185862505343,95.02137741603656,95.18182258302113,95.54027904104441,m,1,0.3542412910028361,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
40,valid,left,100,150,1000,91,91,0,z,1,0.15048700000625104,None,0,91,91,39,95.55124450003495,,,,,,,,,95.54142220801441,95.55124450003495,95.55124450003495,95.55124450003495,96.03916029102402,96.04773312504403,96.04773312504403,96.04773312504403,96.13971866603242,96.13188129104674,96.28853104100563,96.45049437502166,z,1,0.15048700000625104,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
72,invalid,left,100,150,1000,92,92,0,z,1,0.21444329101359472,None,0,92,92,71,96.46557850000681,,,,,,,,,96.45523125003092,96.46557850000681,96.46557850000681,96.46557850000681,96.94824245804921,96.95516658300767,96.95516658300767,96.95516658300767,97.04844145802781,97.03802887501661,97.19859312503831,97.41694829100743,z,1,0.21444329101359472,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
56,invalid,right,100,150,1000,93,93,0,m,1,0.14057008299278095,None,0,93,93,55,97.43165229103761,,,,,,,,,97.42140612500953,97.43165229103761,97.43165229103761,97.43165229103761,97.91492529102834,97.92131333303405,97.92131333303405,97.92131333303405,98.01527279103175,98.00476999999955,98.16531050001504,98.30740045802668,m,1,0.14057008299278095,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
18,invalid,left,50,150,1000,94,94,0,z,1,0.17615483299596235,None,0,94,94,17,98.31983541604131,,,,,,,,,98.31163437501527,98.31983541604131,98.31983541604131,98.31983541604131,98.80722170800436,98.81450750003569,98.81450750003569,98.81450750003569,98.90700312500121,98.8547289580456,99.00584162503947,99.18383670801995,z,1,0.17615483299596235,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
30,invalid,left,100,150,1000,95,95,0,z,1,0.1390578750288114,None,0,95,95,29,99.19584333302919,,,,,,,,,99.18489212502027,99.19584333302919,99.19584333302919,99.19584333302919,99.6810031250352,99.68785700004082,99.68785700004082,99.68785700004082,99.78193258302053,99.77147641603369,99.93199537502369,100.07387283304706,z,1,0.1390578750288114,None,,P1,001,2025-11-17_17h41.25.738,PosnerCueing_SoloProject,,2025.1.1,118.13546695771213,2025-11-17 17h41.48.127372 +0530,
