thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,0,0,[np.float64(0.45555555555555555)],[np.float64(-0.48)],[1],[0],[0],[3.7776122499926714],[None],0,0,0,0,0.0996058750024531,,10,0.04525350000767503,0.0996058750024531,0.0996058750024531,0.04527316700841766,3.8229326250002487,[np.float64(0.45555555555555555)],[np.float64(-0.48)],[1],[0],[0],[3.7776122499926714],[None],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
1,0,1,[np.float64(-0.4811111111111111)],[np.float64(-0.3011111111111111)],[1],[0],[0],[5.244066166997072],['target'],1,0,1,0,3.856042333005462,,10,3.843707958003506,3.856042333005462,3.856042333005462,0.020557207986712456,9.087835875005112,[np.float64(-0.4811111111111111)],[np.float64(-0.3011111111111111)],[1],[0],[0],[5.244066166997072],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
2,0,2,[np.float64(0.18777777777777777)],[np.float64(-0.2922222222222222)],[1],[0],[0],[1.804044749995228],['target'],2,0,2,0,9.110700583012658,,5,9.100001458005863,9.110700583012658,9.110700583012658,0.01196008300757967,10.904115458004526,[np.float64(0.18777777777777777)],[np.float64(-0.2922222222222222)],[1],[0],[0],[1.804044749995228],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
3,0,3,[np.float64(-0.09777777777777778)],[np.float64(-0.27555555555555555)],[1],[0],[0],[1.6841071249946253],['target'],3,0,3,0,10.929944292001892,,5,10.919062417000532,10.929944292001892,10.929944292001892,0.01476179200108163,12.603248875006102,[np.float64(-0.09777777777777778)],[np.float64(-0.27555555555555555)],[1],[0],[0],[1.6841071249946253],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
4,0,4,[np.float64(0.21888888888888888)],[np.float64(0.2088888888888889)],[1],[0],[0],[1.9881513330037706],['target'],4,0,4,0,12.645592875007424,,10,12.631011292003677,12.645592875007424,12.645592875007424,0.027556750006624497,14.61921083299967,[np.float64(0.21888888888888888)],[np.float64(0.2088888888888889)],[1],[0],[0],[1.9881513330037706],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
5,0,5,[np.float64(-0.035555555555555556)],[np.float64(-0.38)],[1],[0],[0],[1.9212152079999214],['target'],5,0,5,0,14.642549958007294,,5,14.632207750008092,14.642549958007294,14.642549958007294,0.012824125005863607,16.553515125007834,[np.float64(-0.035555555555555556)],[np.float64(-0.38)],[1],[0],[0],[1.9212152079999214],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
6,0,6,[np.float64(-0.2811111111111111)],[np.float64(0.0811111111111111)],[1],[0],[0],[1.887701499988907],['target'],6,0,6,0,16.59549908300687,,10,16.581776208011433,16.59549908300687,16.59549908300687,0.02803812499041669,18.469527917011874,[np.float64(-0.2811111111111111)],[np.float64(0.0811111111111111)],[1],[0],[0],[1.887701499988907],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
7,0,7,[np.float64(0.3788888888888889)],[np.float64(0.13111111111111112)],[1],[0],[0],[1.5408117080078227],['target'],7,0,7,0,18.488981083006365,,5,18.48008025001036,18.488981083006365,18.488981083006365,0.010382499996921979,20.02097450000292,[np.float64(0.3788888888888889)],[np.float64(0.13111111111111112)],[1],[0],[0],[1.5408117080078227],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
8,0,8,[np.float64(0.19666666666666666)],[np.float64(-0.35888888888888887)],[1],[0],[0],[2.233908915994107],['target'],8,0,8,0,20.04856054201082,,5,20.037220167010673,20.04856054201082,20.04856054201082,0.01604045800922904,22.27120504200866,[np.float64(0.19666666666666666)],[np.float64(-0.35888888888888887)],[1],[0],[0],[2.233908915994107],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
9,0,9,[np.float64(-0.45666666666666667)],[np.float64(-0.25222222222222224)],[1],[0],[0],[2.167812292012968],['target'],9,0,9,0,22.29831783300324,,5,22.286989458007156,22.29831783300324,22.29831783300324,0.01552504200662952,24.45487291700556,[np.float64(-0.45666666666666667)],[np.float64(-0.25222222222222224)],[1],[0],[0],[2.167812292012968],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
10,0,10,[np.float64(-0.33444444444444443)],[np.float64(0.2833333333333333)],[1],[0],[0],[1.94942262499535],['target'],10,0,10,0,24.48324687501008,,5,24.472018375003245,24.48324687501008,24.48324687501008,0.016942916001426056,26.421511500011547,[np.float64(-0.33444444444444443)],[np.float64(0.2833333333333333)],[1],[0],[0],[1.94942262499535],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
11,0,11,[np.float64(-0.21222222222222223)],[np.float64(0.15666666666666668)],[1],[0],[0],[1.6484590000036405],['target'],11,0,11,0,26.451872500008903,,5,26.439158083012444,26.451872500008903,26.451872500008903,0.017446708006900735,28.087689042004058,[np.float64(-0.21222222222222223)],[np.float64(0.15666666666666668)],[1],[0],[0],[1.6484590000036405],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
12,0,12,[np.float64(0.44555555555555554)],[np.float64(-0.45444444444444443)],[1],[0],[0],[2.9191773330094293],['target'],12,0,12,0,28.132052208005916,,10,28.117575042007957,28.132052208005916,28.132052208005916,0.029683249988011084,31.036804875009693,[np.float64(0.44555555555555554)],[np.float64(-0.45444444444444443)],[1],[0],[0],[2.9191773330094293],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
13,0,13,[np.float64(-0.01888888888888889)],[np.float64(0.49777777777777776)],[1],[0],[0],[2.404654166995897],['target'],13,0,13,0,31.061699625002802,,5,31.050052083010087,31.061699625002802,31.061699625002802,0.013079458993161097,33.45478450000519,[np.float64(-0.01888888888888889)],[np.float64(0.49777777777777776)],[1],[0],[0],[2.404654166995897],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
14,0,14,[np.float64(0.4811111111111111)],[np.float64(-0.31777777777777777)],[1],[0],[0],[1.6560016250004992],['target'],14,0,14,0,33.47526895800547,,5,33.465924125004676,33.47526895800547,33.47526895800547,0.011010792004526593,35.12200958300673,[np.float64(0.4811111111111111)],[np.float64(-0.31777777777777777)],[1],[0],[0],[1.6560016250004992],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
15,0,15,[np.float64(0.47444444444444445)],[np.float64(-0.08888888888888889)],[1],[0],[0],[1.3515614159987308],['target'],15,0,15,0,35.1654172080016,,10,35.15132133300358,35.1654172080016,35.1654172080016,0.02910804099519737,36.502933208001195,[np.float64(0.47444444444444445)],[np.float64(-0.08888888888888889)],[1],[0],[0],[1.3515614159987308],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
16,0,16,[np.float64(-0.07555555555555556)],[np.float64(-0.43444444444444447)],[1],[0],[0],[1.9052544579899404],['target'],16,0,16,0,36.524587958003394,,5,36.51494779200584,36.524587958003394,36.524587958003394,0.011841834013466723,38.42026733300008,[np.float64(-0.07555555555555556)],[np.float64(-0.43444444444444447)],[1],[0],[0],[1.9052544579899404],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
17,0,17,[np.float64(0.27)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.556247375003295],['target'],17,0,17,0,38.46190341700276,,10,38.44715575000737,38.46190341700276,38.46190341700276,0.026720832989667542,40.00344541700906,[np.float64(0.27)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.556247375003295],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
18,0,18,[np.float64(-0.16444444444444445)],[np.float64(0.49)],[1],[0],[0],[3.3508106250083074],['target'],18,0,18,0,40.03630916700058,,10,40.023930750001455,40.03630916700058,40.03630916700058,0.020332000000053085,43.3748203330033,[np.float64(-0.16444444444444445)],[np.float64(0.49)],[1],[0],[0],[3.3508106250083074],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
19,0,19,[np.float64(0.3288888888888889)],[np.float64(0.06111111111111111)],[1],[0],[0],[2.1505279169941787],['target'],19,0,19,0,43.39811754200491,,5,43.38744441700692,43.39811754200491,43.39811754200491,0.012436292003258131,45.53805645801185,[np.float64(0.3288888888888889)],[np.float64(0.06111111111111111)],[1],[0],[0],[2.1505279169941787],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
20,0,20,[np.float64(0.31222222222222223)],[np.float64(-0.05555555555555555)],[1],[0],[0],[1.782381290991907],['target'],20,0,20,0,45.56758729201101,,5,45.555193417007104,45.56758729201101,45.56758729201101,0.016943124996032566,47.337643083010335,[np.float64(0.31222222222222223)],[np.float64(-0.05555555555555555)],[1],[0],[0],[1.782381290991907],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
21,0,21,[np.float64(-0.36444444444444446)],[np.float64(-0.14333333333333334)],[1],[0],[0],[3.0201795839966508],['target'],21,0,21,0,47.3819252079993,,10,47.367248792012106,47.3819252079993,47.3819252079993,0.029409374998067506,50.38747695799975,[np.float64(-0.36444444444444446)],[np.float64(-0.14333333333333334)],[1],[0],[0],[3.0201795839966508],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
22,0,22,[np.float64(-0.33111111111111113)],[np.float64(-0.2822222222222222)],[1],[0],[0],[1.3087728329992387],['target'],22,0,22,0,50.42410991700308,,10,50.41116891700949,50.42410991700308,50.42410991700308,0.023497750007663853,51.719996667001396,[np.float64(-0.33111111111111113)],[np.float64(-0.2822222222222222)],[1],[0],[0],[1.3087728329992387],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
23,0,23,[np.float64(0.3211111111111111)],[np.float64(0.1688888888888889)],[1],[0],[0],[1.639998957994976],['target'],23,0,23,0,51.74241712500225,,5,51.73208166701079,51.74241712500225,51.74241712500225,0.01191145800112281,53.372164667001925,[np.float64(0.3211111111111111)],[np.float64(0.1688888888888889)],[1],[0],[0],[1.639998957994976],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
24,0,24,[np.float64(0.30666666666666664)],[np.float64(0.43777777777777777)],[1],[0],[0],[2.2812160829926142],['target'],24,0,24,0,53.400936042002286,,5,53.38942654200946,53.400936042002286,53.400936042002286,0.017047749992343597,55.67071400000714,[np.float64(0.30666666666666664)],[np.float64(0.43777777777777777)],[1],[0],[0],[2.2812160829926142],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
25,0,25,[np.float64(0.17888888888888888)],[np.float64(-0.16555555555555557)],[1],[0],[0],[1.8678000830113888],['target'],25,0,25,0,55.69852650001121,,5,55.68704858300043,55.69852650001121,55.69852650001121,0.016134499994223006,57.55490954199922,[np.float64(0.17888888888888888)],[np.float64(-0.16555555555555557)],[1],[0],[0],[1.8678000830113888],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
26,0,26,[np.float64(-0.4222222222222222)],[np.float64(0.18)],[1],[0],[0],[3.435842541992315],['target'],26,0,26,0,57.599319583008764,,10,57.5847588750039,57.599319583008764,57.599319583008764,0.029645167000126094,61.02065041700553,[np.float64(-0.4222222222222222)],[np.float64(0.18)],[1],[0],[0],[3.435842541992315],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
27,0,27,[np.float64(0.29888888888888887)],[np.float64(0.052222222222222225)],[1],[0],[0],[1.6878568749962142],['target'],27,0,27,0,61.0436969170114,,5,61.03340525001113,61.0436969170114,61.0436969170114,0.012583584000822157,62.721327333012596,[np.float64(0.29888888888888887)],[np.float64(0.052222222222222225)],[1],[0],[0],[1.6878568749962142],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
28,0,28,[np.float64(-0.30777777777777776)],[np.float64(0.4677777777777778)],[1],[0],[0],[2.201833125000121],['target'],28,0,28,0,62.7470552920131,,5,62.736261917001684,62.7470552920131,62.7470552920131,0.014770917012356222,64.93817466701148,[np.float64(-0.30777777777777776)],[np.float64(0.4677777777777778)],[1],[0],[0],[2.201833125000121],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
29,0,29,[np.float64(-0.37666666666666665)],[np.float64(0.4722222222222222)],[1],[0],[0],[1.5508414169889875],['target'],29,0,29,0,64.96433204200002,,5,64.95360679201258,64.96433204200002,64.96433204200002,0.015233291996992193,66.50452487501025,[np.float64(-0.37666666666666665)],[np.float64(0.4722222222222222)],[1],[0],[0],[1.5508414169889875],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
30,0,30,[np.float64(0.057777777777777775)],[np.float64(0.45666666666666667)],[1],[0],[0],[1.6504342919943156],['target'],30,0,30,0,66.53137795800285,,5,66.52000104200852,66.53137795800285,66.53137795800285,0.015274207995389588,68.17051066701242,[np.float64(0.057777777777777775)],[np.float64(0.45666666666666667)],[1],[0],[0],[1.6504342919943156],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
31,0,31,[np.float64(-0.24222222222222223)],[np.float64(-0.3488888888888889)],[1],[0],[0],[1.9021624169981806],['target'],31,0,31,0,68.19704445800744,,5,68.18563666701084,68.19704445800744,68.19704445800744,0.01492537499871105,70.08787991700228,[np.float64(-0.24222222222222223)],[np.float64(-0.3488888888888889)],[1],[0],[0],[1.9021624169981806],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
32,0,32,[np.float64(0.44)],[np.float64(-0.2222222222222222)],[1],[0],[0],[1.6350822079984937],['target'],32,0,32,0,70.114419000005,,5,70.10310754200327,70.114419000005,70.114419000005,0.015020959006506018,71.73826225000084,[np.float64(0.44)],[np.float64(-0.2222222222222222)],[1],[0],[0],[1.6350822079984937],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
33,0,33,[np.float64(-0.0022222222222222222)],[np.float64(-0.12666666666666668)],[1],[0],[0],[1.5337934999988647],['target'],33,0,33,0,71.76581579200865,,5,71.75446679200104,71.76581579200865,71.76581579200865,0.01599766599247232,73.28832795801281,[np.float64(-0.0022222222222222222)],[np.float64(-0.12666666666666668)],[1],[0],[0],[1.5337934999988647],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
34,0,34,[np.float64(0.3422222222222222)],[np.float64(0.0)],[1],[0],[0],[1.6197338749916526],['target'],34,0,34,0,73.3313844170043,,10,73.31729595801153,73.3313844170043,73.3313844170043,0.028768000003765337,74.93708083301317,[np.float64(0.3422222222222222)],[np.float64(0.0)],[1],[0],[0],[1.6197338749916526],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
35,0,35,[np.float64(0.015555555555555555)],[np.float64(0.31222222222222223)],[1],[0],[0],[1.7950199589977274],['target'],35,0,35,0,74.97144720800861,,10,74.95903408300364,74.97144720800861,74.97144720800861,0.021778958005597815,76.7541080830124,[np.float64(0.015555555555555555)],[np.float64(0.31222222222222223)],[1],[0],[0],[1.7950199589977274],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
36,0,36,[np.float64(-0.22333333333333333)],[np.float64(0.1)],[1],[0],[0],[1.3451642919972073],['target'],36,0,36,0,76.7880076670117,,10,76.77577908300736,76.7880076670117,76.7880076670117,0.021493750013178214,78.12099854199914,[np.float64(-0.22333333333333333)],[np.float64(0.1)],[1],[0],[0],[1.3451642919972073],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
37,0,37,[np.float64(-0.18888888888888888)],[np.float64(0.44333333333333336)],[1],[0],[0],[2.9461931670084596],['target'],37,0,37,0,78.15474541700678,,10,78.14213512500282,78.15474541700678,78.15474541700678,0.020964084003935568,81.08839116700983,[np.float64(-0.18888888888888888)],[np.float64(0.44333333333333336)],[1],[0],[0],[2.9461931670084596],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
38,0,38,[np.float64(-0.4588888888888889)],[np.float64(0.4211111111111111)],[1],[0],[0],[1.742383290998987],['target'],38,0,38,0,81.12538429201231,,10,81.1124301670061,81.12538429201231,81.12538429201231,0.023834500010707416,82.85486891701294,[np.float64(-0.4588888888888889)],[np.float64(0.4211111111111111)],[1],[0],[0],[1.742383290998987],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
39,0,39,[np.float64(-0.2588888888888889)],[np.float64(-0.10333333333333333)],[1],[0],[0],[2.1715257499890868],['target'],39,0,39,0,82.8770923330012,,5,82.86665283300681,82.8770923330012,82.8770923330012,0.011613041002419777,85.0382602919999,[np.float64(-0.2588888888888889)],[np.float64(-0.10333333333333333)],[1],[0],[0],[2.1715257499890868],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
40,0,40,[np.float64(0.14555555555555555)],[np.float64(0.25555555555555554)],[1],[0],[0],[1.801728041988099],['target'],40,0,40,0,85.08196529200359,,10,85.06775287500932,85.08196529200359,85.08196529200359,0.029285875003552064,86.86952058300085,[np.float64(0.14555555555555555)],[np.float64(0.25555555555555554)],[1],[0],[0],[1.801728041988099],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
41,0,41,[np.float64(0.19555555555555557)],[np.float64(0.14444444444444443)],[1],[0],[0],[1.1304116660030559],['target'],41,0,41,0,86.90269987500506,,10,86.89013037500263,86.90269987500506,86.90269987500506,0.020457625010749325,88.02059012500104,[np.float64(0.19555555555555557)],[np.float64(0.14444444444444443)],[1],[0],[0],[1.1304116660030559],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
42,0,42,[np.float64(-0.11777777777777777)],[np.float64(0.12111111111111111)],[1],[0],[0],[1.5310764169989852],['target'],42,0,42,0,88.0533240000077,,10,88.04114120799932,88.0533240000077,88.0533240000077,0.02039725000213366,89.5722772500012,[np.float64(-0.11777777777777777)],[np.float64(0.12111111111111111)],[1],[0],[0],[1.5310764169989852],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
43,0,43,[np.float64(0.21)],[np.float64(0.37)],[1],[0],[0],[1.3433690420060884],['target'],43,0,43,0,89.6072492920066,,10,89.59472554200329,89.6072492920066,89.6072492920066,0.02226962499844376,90.9381496670103,[np.float64(0.21)],[np.float64(0.37)],[1],[0],[0],[1.3433690420060884],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
44,0,44,[np.float64(0.2877777777777778)],[np.float64(-0.3022222222222222)],[1],[0],[0],[2.0220346660062205],['target'],44,0,44,0,90.96037362499919,,5,90.95028070801345,90.96037362499919,90.96037362499919,0.011954917004914023,92.97239550000813,[np.float64(0.2877777777777778)],[np.float64(-0.3022222222222222)],[1],[0],[0],[2.0220346660062205],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
45,0,45,[np.float64(-0.2633333333333333)],[np.float64(0.37333333333333335)],[1],[0],[0],[1.6508529999991879],['target'],45,0,45,0,92.99851475001196,,5,92.98775845800992,92.99851475001196,92.99851475001196,0.015158249996602535,94.63868495800125,[np.float64(-0.2633333333333333)],[np.float64(0.37333333333333335)],[1],[0],[0],[1.6508529999991879],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
46,0,46,[np.float64(0.3288888888888889)],[np.float64(0.29444444444444445)],[1],[0],[0],[1.3713028749916703],['target'],46,0,46,0,94.67969691701,,10,94.66556179200415,94.67969691701,94.67969691701,0.02666966599645093,96.0369190830097,[np.float64(0.3288888888888889)],[np.float64(0.29444444444444445)],[1],[0],[0],[1.3713028749916703],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
47,0,47,[np.float64(0.15444444444444444)],[np.float64(0.15777777777777777)],[1],[0],[0],[1.4618215420050547],['target'],47,0,47,0,96.07097325001087,,10,96.05874129199947,96.07097325001087,96.07097325001087,0.02162358300120104,97.520603958008,[np.float64(0.15444444444444444)],[np.float64(0.15777777777777777)],[1],[0],[0],[1.4618215420050547],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
48,0,48,[np.float64(0.43222222222222223)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.6241875830019126],['target'],48,0,48,0,97.54177662500297,,5,97.5320037920028,97.54177662500297,97.54177662500297,0.011246416994254105,99.15627300000051,[np.float64(0.43222222222222223)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.6241875830019126],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
49,0,49,[np.float64(-0.29)],[np.float64(-0.15222222222222223)],[1],[0],[0],[1.5550271249958314],['target'],49,0,49,0,99.19696504200692,,10,99.18327362500713,99.19696504200692,99.19696504200692,0.026798708000569604,100.73834916700434,[np.float64(-0.29)],[np.float64(-0.15222222222222223)],[1],[0],[0],[1.5550271249958314],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
50,0,50,[np.float64(-0.08)],[np.float64(0.45)],[1],[0],[0],[1.922158874993329],['target'],50,0,50,0,100.76027470800909,,5,100.75012366700685,100.76027470800909,100.76027470800909,0.011606291998759843,102.67234550000285,[np.float64(-0.08)],[np.float64(0.45)],[1],[0],[0],[1.922158874993329],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
51,0,51,[np.float64(0.35333333333333333)],[np.float64(0.051111111111111114)],[1],[0],[0],[1.5567847500060452],['target'],51,0,51,0,102.71254070800205,,10,102.6981349580019,102.71254070800205,102.71254070800205,0.025598374995752238,104.25497079201159,[np.float64(0.35333333333333333)],[np.float64(0.051111111111111114)],[1],[0],[0],[1.5567847500060452],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
52,0,52,[np.float64(0.15222222222222223)],[np.float64(-0.11333333333333333)],[1],[0],[0],[1.1398777090071235],['target'],52,0,52,0,104.27660237500095,,5,104.2665366250003,104.27660237500095,104.27660237500095,0.011388707993319258,105.40649462500005,[np.float64(0.15222222222222223)],[np.float64(-0.11333333333333333)],[1],[0],[0],[1.1398777090071235],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
53,0,53,[np.float64(-0.4066666666666667)],[np.float64(0.2866666666666667)],[1],[0],[0],[1.8849238749971846],['target'],53,0,53,0,105.44992383300269,,10,105.43603879200236,105.44992383300269,105.44992383300269,0.029341250003199093,107.32099775000825,[np.float64(-0.4066666666666667)],[np.float64(0.2866666666666667)],[1],[0],[0],[1.8849238749971846],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
54,0,54,[np.float64(-0.1411111111111111)],[np.float64(-0.057777777777777775)],[1],[0],[0],[1.49708400000236],['target'],54,0,54,0,107.35303666700202,,10,107.34056966700882,107.35303666700202,107.35303666700202,0.01944033299514558,108.83770925000135,[np.float64(-0.1411111111111111)],[np.float64(-0.057777777777777775)],[1],[0],[0],[1.49708400000236],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
55,0,55,[np.float64(0.39444444444444443)],[np.float64(0.1388888888888889)],[1],[0],[0],[1.212161040995852],['target'],55,0,55,0,108.87165512501088,,10,108.8593470830092,108.87165512501088,108.87165512501088,0.021463959012180567,110.0715669580095,[np.float64(0.39444444444444443)],[np.float64(0.1388888888888889)],[1],[0],[0],[1.212161040995852],['target'],P1,001,2025-09-30_15h32.06.865,VisualSearch_NupurShah,,2025.1.1,118.8387669796831,2025-09-30 15h32.20.129847 +0530,
