trialNum,validity,targetSide,cueDur_ms,SOA_ms,targetDur_ms,thisN,thisTrialN,thisRepN,response_key.keys,response_key.corr,response_key.rt,response_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instructions_text.started,instr_key.started,Instructions.stopped,instr_key.keys,instr_key.rt,instr_key.duration,trial.started,left_box.started,right_box.started,fixation.started,cue_arrow.started,left_box.stopped,right_box.stopped,fixation.stopped,target.started,cue_arrow.stopped,response_key.started,trial.stopped,trials.response_key.keys,trials.response_key.corr,trials.response_key.rt,trials.response_key.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
79,invalid,left,150,150,1000,15,15,0,z,1,0.09441033197799698,None,0,15,15,78,42.51742266595829,,,,,,,,,42.509008915978484,42.51742266595829,42.51742266595829,42.51742266595829,43.00475891598035,43.01360595796723,43.01360595796723,43.01360595796723,43.10481329099275,43.14706720795948,43.297589499969035,43.39874691597652,z,1,0.09441033197799698,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
27,valid,left,100,150,1000,16,16,0,z,1,0.07570395700167865,None,0,16,16,26,43.412372582999524,,,,,,,,,43.403650207968894,43.412372582999524,43.412372582999524,43.412372582999524,43.89693787496071,43.90307966596447,43.90307966596447,43.90307966596447,43.99717829097062,43.98692249995656,44.147176083002705,44.2322296659695,z,1,0.07570395700167865,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
6,valid,right,150,150,1000,17,17,0,m,1,0.13338420796208084,None,0,17,17,5,44.2451749999891,,,,,,,,,44.236699165950995,44.2451749999891,44.2451749999891,44.2451749999891,44.73017929098569,44.73580879095243,44.73580879095243,44.73580879095243,44.830019832996186,44.87039595795795,45.03051058296114,45.17217166599585,m,1,0.13338420796208084,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
33,valid,left,150,150,1000,18,18,0,z,1,0.09034766594413668,None,0,18,18,32,45.18573537498014,,,,,,,,,45.17696770798648,45.18573537498014,45.18573537498014,45.18573537498014,45.66386624996085,45.68059245799668,45.68059245799668,45.68059245799668,45.771889915980864,45.80350054096198,45.97058666596422,46.06570745795034,z,1,0.09034766594413668,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
31,invalid,right,50,150,1000,19,19,0,m,1,0.14197545702336356,None,0,19,19,30,46.07703666598536,,,,,,,,,46.06668283295585,46.07703666598536,46.07703666598536,46.07703666598536,46.56376683298731,46.57090445799986,46.57090445799986,46.57090445799986,46.66388562496286,46.603167166002095,46.76392991596367,46.91526445798809,m,1,0.14197545702336356,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
2,valid,right,150,150,1000,20,20,0,m,1,0.08685120794689283,None,0,20,20,1,46.92784874996869,,,,,,,,,46.91884579096222,46.92784874996869,46.92784874996869,46.92784874996869,47.407059582998045,47.422773415979464,47.422773415979464,47.422773415979464,47.50620316597633,47.55593199998839,47.71418370795436,47.80545529094525,m,1,0.08685120794689283,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
11,valid,left,150,150,1000,21,21,0,z,1,0.06267366599058732,None,0,21,21,10,47.8169992499752,,,,,,,,,47.80750149994856,47.8169992499752,47.8169992499752,47.8169992499752,48.305815665982664,48.31354362500133,48.31354362500133,48.31354362500133,48.40517858299427,48.447211499966215,48.59724129096139,48.66543624998303,z,1,0.06267366599058732,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
94,valid,right,50,150,1000,22,22,0,m,1,0.10768566600745544,None,0,22,22,93,48.67926829098724,,,,,,,,,48.669694332988,48.67926829098724,48.67926829098724,48.67926829098724,49.16367983300006,49.16995283297729,49.16995283297729,49.16995283297729,49.26383420795901,49.203186749946326,49.36410458298633,49.48239754099632,m,1,0.10768566600745544,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
88,valid,right,150,150,1000,23,23,0,m,1,0.06752145703649148,None,0,23,23,87,49.49306399998022,,,,,,,,,49.48337145795813,49.49306399998022,49.49306399998022,49.49306399998022,49.98043820797466,49.98715608299244,49.98715608299244,49.98715608299244,50.0805490409839,50.12500674999319,50.28047920798417,50.356038165977225,m,1,0.06752145703649148,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
58,invalid,left,150,150,1000,24,24,0,z,1,0.07857179100392386,None,0,24,24,57,50.36659929098096,,,,,,,,,50.356895832985174,50.36659929098096,50.36659929098096,50.36659929098096,50.85390649997862,50.86396904097637,50.86396904097637,50.86396904097637,50.95556824997766,50.997150790994056,51.154265374992974,51.238908540981356,z,1,0.07857179100392386,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
62,valid,right,100,150,1000,25,25,0,m,1,0.07647729100426659,None,0,25,25,61,51.25046912499238,,,,,,,,,51.23968320799759,51.25046912499238,51.25046912499238,51.25046912499238,51.73766916600289,51.747223249985836,51.747223249985836,51.747223249985836,51.83833062497433,51.8307008749689,51.9883388329763,52.07173879095353,m,1,0.07647729100426659,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
17,valid,right,50,150,1000,26,26,0,m,1,0.2279967910144478,None,0,26,26,16,52.08297170797596,,,,,,,,,52.0729092079564,52.08297170797596,52.08297170797596,52.08297170797596,52.56383216596441,52.580507207952905,52.580507207952905,52.580507207952905,52.67204524995759,52.60345404094551,52.77087754098466,53.00551879097475,m,1,0.2279967910144478,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
53,valid,right,50,150,1000,27,27,0,m,1,0.16218645800836384,None,0,27,27,52,53.01618287496967,,,,,,,,,53.00653229095042,53.01618287496967,53.01618287496967,53.01618287496967,53.50489437498618,53.51391820795834,53.51391820795834,53.51391820795834,53.60552133299643,53.547387999948114,53.70370754098985,53.87204716599081,m,1,0.16218645800836384,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
55,valid,left,50,150,1000,28,28,0,z,1,0.20583600003737956,None,0,28,28,54,53.885548374964856,,,,,,,,,53.877100832993165,53.885548374964856,53.885548374964856,53.885548374964856,54.37250654096715,54.38027174997842,54.38027174997842,54.38027174997842,54.472936832986306,54.42027729097754,54.571122790977824,54.78210087498883,z,1,0.20583600003737956,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
35,valid,right,100,150,1000,29,29,0,m,1,0.07650429097702727,None,0,29,29,34,54.79797062498983,,,,,,,,,54.78779754095012,54.79797062498983,54.79797062498983,54.79797062498983,55.2797719159862,55.297115540946834,55.297115540946834,55.297115540946834,55.38055212498875,55.36998812499223,55.530464832962025,55.61595679097809,m,1,0.07650429097702727,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
95,invalid,right,150,150,1000,30,30,0,m,1,0.06690658297156915,None,0,30,30,94,55.63129595795181,,,,,,,,,55.62147124996409,55.63129595795181,55.63129595795181,55.63129595795181,56.1137671659817,56.12059841596056,56.12059841596056,56.12059841596056,56.21356554096565,56.25360733299749,56.41390937496908,56.48917791596614,m,1,0.06690658297156915,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
74,invalid,right,100,150,1000,31,31,0,m,1,0.12949445802951232,None,0,31,31,73,56.499418332998175,,,,,,,,,56.49006391596049,56.499418332998175,56.499418332998175,56.499418332998175,56.987844790972304,56.99723645800259,56.99723645800259,56.99723645800259,57.08798808295978,57.08070870797383,57.23743758298224,57.372418665967416,m,1,0.12949445802951232,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
18,invalid,left,50,150,1000,32,32,0,z,1,0.19289341603871435,None,0,32,32,17,57.385137415956706,,,,,,,,,57.37691229098709,57.385137415956706,57.385137415956706,57.385137415956706,57.872770124988165,57.88036504096817,57.88036504096817,57.88036504096817,57.97247483296087,57.9204745409661,58.071003249962814,58.265900582948234,z,1,0.19289341603871435,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
15,invalid,right,50,150,1000,33,33,0,m,1,0.0872411240125075,None,0,33,33,14,58.280334374983795,,,,,,,,,58.27009666594677,58.280334374983795,58.280334374983795,58.280334374983795,58.76375833299244,58.7704747079988,58.7704747079988,58.7704747079988,58.86412170797121,58.80337720795069,58.964711874956265,59.057568082993384,m,1,0.0872411240125075,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
60,invalid,right,150,150,1000,34,34,0,m,1,0.10259549895999953,None,0,34,34,59,59.06751670798985,,,,,,,,,59.05862133298069,59.06751670798985,59.06751670798985,59.06751670798985,59.55580741597805,59.564756999956444,59.564756999956444,59.564756999956444,59.656986582966056,59.69809149997309,59.856317332945764,59.96647954097716,m,1,0.10259549895999953,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
23,valid,right,50,150,1000,35,35,0,m,1,0.13995387399336323,None,0,35,35,22,59.982993832963984,,,,,,,,,59.97080362495035,59.982993832963984,59.982993832963984,59.982993832963984,60.46877312497236,60.481351499969605,60.481351499969605,60.481351499969605,60.564708124962635,60.51465466595255,60.664991957950406,60.816589874972124,m,1,0.13995387399336323,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
72,invalid,left,100,150,1000,36,36,0,z,1,0.12647762399865314,None,0,36,36,71,60.8273909999989,,,,,,,,,60.81747195799835,60.8273909999989,60.8273909999989,60.8273909999989,61.31434449995868,61.32193420798285,61.32193420798285,61.32193420798285,61.41454408300342,61.404780332988594,61.56444549997104,61.699137290997896,z,1,0.12647762399865314,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
87,invalid,left,150,150,1000,37,37,0,z,1,0.4483437080052681,None,0,37,37,86,61.70875008299481,,,,,,,,,61.69975395797519,61.70875008299481,61.70875008299481,61.70875008299481,62.19724062498426,62.20441816595849,62.20441816595849,62.20441816595849,62.29710662498837,62.33715541596757,62.4975723749958,62.949040165985934,z,1,0.4483437080052681,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
3,valid,right,150,150,1000,38,38,0,m,1,0.07442962395725772,None,0,38,38,2,62.95828158297809,,,,,,,,,62.94954287499422,62.95828158297809,62.95828158297809,62.95828158297809,63.44026641600067,63.455844457959756,63.455844457959756,63.455844457959756,63.54779124999186,63.589398707961664,63.74844899994787,63.83346970798448,m,1,0.07442962395725772,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
56,invalid,right,100,150,1000,39,39,0,m,1,0.14623358199605718,None,0,39,39,55,63.84813745797146,,,,,,,,,63.83819624996977,63.84813745797146,63.84813745797146,63.84813745797146,64.33138445799705,64.33849341596942,64.33849341596942,64.33849341596942,64.43065366597148,64.42060991597828,64.58069249999244,64.73273833299754,m,1,0.14623358199605718,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
26,valid,right,50,150,1000,40,40,0,m,1,0.17492512398166582,None,0,40,40,25,64.74740354099777,,,,,,,,,64.73764033295447,64.74740354099777,64.74740354099777,64.74740354099777,65.23052279098192,65.23616379097803,65.23616379097803,65.23616379097803,65.3305419999524,65.27077504096087,65.43083304096945,65.61583158298163,m,1,0.17492512398166582,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
10,valid,right,50,150,1000,41,41,0,m,1,0.15874145802808926,None,0,41,41,9,65.62879799999064,,,,,,,,,65.61679412500234,65.62879799999064,65.62879799999064,65.62879799999064,66.11374933295883,66.12016420799773,66.12016420799773,66.12016420799773,66.21406374999788,66.15400191600202,66.31405333295697,66.48265395796625,m,1,0.15874145802808926,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
52,valid,left,100,150,1000,42,42,0,z,1,0.15397095802472904,None,0,42,42,51,66.49958783295006,,,,,,,,,66.48899679095484,66.49958783295006,66.49958783295006,66.49958783295006,66.98053558298852,66.99784583295695,66.99784583295695,66.99784583295695,67.08071416598978,67.07073987496551,67.22103962500114,67.38243379094638,z,1,0.15397095802472904,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
59,invalid,right,100,150,1000,43,43,0,m,1,0.10680187400430441,None,0,43,43,58,67.3926857499755,,,,,,,,,67.38344191596843,67.3926857499755,67.3926857499755,67.3926857499755,67.88083658297546,67.88790924998466,67.88790924998466,67.88790924998466,67.98072883294662,67.97059229097795,68.1319636249682,68.24953174998518,m,1,0.10680187400430441,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
78,invalid,right,100,150,1000,44,44,0,m,1,0.09557391598355025,None,0,44,44,77,68.25944133294979,,,,,,,,,68.25053720799042,68.25944133294979,68.25944133294979,68.25944133294979,68.74733908299822,68.75425758300116,68.75425758300116,68.75425758300116,68.84746783296578,68.83691295795143,68.99732383299852,69.09914279094664,m,1,0.09557391598355025,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
19,invalid,left,100,150,1000,45,45,0,z,1,0.08313579100649804,None,0,45,45,18,69.11440624995157,,,,,,,,,69.10394716594601,69.11440624995157,69.11440624995157,69.11440624995157,69.59707783296471,69.60373341594823,69.60373341594823,69.60373341594823,69.69748154096305,69.68727795797167,69.84771695797099,69.93272958300076,z,1,0.08313579100649804,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
54,valid,right,150,150,1000,46,46,0,m,1,0.0040919570019468665,None,0,46,46,53,69.94508208299521,,,,,,,,,69.93389216595097,69.94508208299521,69.94508208299521,69.94508208299521,70.43079074996058,70.43764274998102,70.43764274998102,70.43764274998102,70.53055533295264,70.57011970796157,70.73078399995575,70.73931224999251,m,1,0.0040919570019468665,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
43,invalid,right,50,150,1000,47,47,0,z,1,0.06854704098077491,None,0,47,47,42,70.75326216599206,,,,,,,,,70.74438762495993,70.75326216599206,70.75326216599206,70.75326216599206,71.23926679097349,71.2471387499827,71.2471387499827,71.2471387499827,71.33862929098541,71.28705624997383,71.4383065829752,71.51624808297493,z,1,0.06854704098077491,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
69,valid,right,150,150,1000,48,48,0,m,1,0.08262270700652152,None,0,48,48,68,71.53044754097937,,,,,,,,,71.52119383297395,71.53044754097937,71.53044754097937,71.53044754097937,72.01389033294981,72.02098079095595,72.02098079095595,72.02098079095595,72.11391774995718,72.1538303749985,72.31429329095408,72.40595254098298,m,1,0.08262270700652152,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
42,invalid,right,150,150,1000,49,49,0,m,1,0.042080957966391,None,0,49,49,41,72.41737066599308,,,,,,,,,72.41000420798082,72.41737066599308,72.41737066599308,72.41737066599308,72.90561729099136,72.91392020799685,72.91392020799685,72.91392020799685,73.00599874998443,73.05377758300165,73.20571554097114,73.25599212496309,m,1,0.042080957966391,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
45,valid,right,150,150,1000,50,50,0,m,1,0.0516427910188213,None,0,50,50,44,73.26910862495424,,,,,,,,,73.26094029098749,73.26910862495424,73.26910862495424,73.26910862495424,73.75625858298736,73.76405954099027,73.76405954099027,73.76405954099027,73.85523729096167,73.90448099997593,74.0541506249574,74.11658620799426,m,1,0.0516427910188213,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
4,invalid,right,150,150,1000,51,51,0,m,1,0.04663845803588629,None,0,51,51,3,74.13182199996663,,,,,,,,,74.12205429095775,74.13182199996663,74.13182199996663,74.13182199996663,74.61390745796962,74.63080387498485,74.63080387498485,74.63080387498485,74.71383845800301,74.75428145797923,74.91424604097847,74.96583258296596,m,1,0.04663845803588629,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
81,invalid,right,50,150,1000,52,52,0,m,1,0.13761566596804187,None,0,52,52,80,74.97708362498088,,,,,,,,,74.9667712499504,74.97708362498088,74.97708362498088,74.97708362498088,75.46390345797408,75.47080204094527,75.47080204094527,75.47080204094527,75.56425466598012,75.50397041597171,75.66425708297174,75.80616316595115,m,1,0.13761566596804187,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
68,invalid,right,150,150,1000,53,53,0,m,1,0.027109457994811237,None,0,53,53,67,75.81728429096984,,,,,,,,,75.80712620797567,75.81728429096984,75.81728429096984,75.81728429096984,76.30550033296458,76.31394608295523,76.31394608295523,76.31394608295523,76.40535824996186,76.447697333002,76.60462079098215,76.63922558299964,m,1,0.027109457994811237,None,P3,001,2025-11-18_09h25.19.849,PosnerCueing_SoloProject,,2025.1.1,119.49293229048364,2025-11-18 09h25.31.453353 +0530,
