thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
10,0,10,[np.float64(-0.14222222222222222)],[np.float64(0.25222222222222224)],[1],[0],[0],[2.28964650000853],['target'],10,0,10,0,27.09587770800863,,5,27.08589537499938,27.09587770800863,27.09587770800863,0.011361750002834015,29.375617708006757,[np.float64(-0.14222222222222222)],[np.float64(0.25222222222222224)],[1],[0],[0],[2.28964650000853],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
11,0,11,[np.float64(-0.36666666666666664)],[np.float64(-0.08333333333333333)],[1],[0],[0],[2.9875452919950476],['target'],11,0,11,0,29.41670908300148,,10,29.403174332997878,29.41670908300148,29.41670908300148,0.027352874996722676,32.39076620800188,[np.float64(-0.36666666666666664)],[np.float64(-0.08333333333333333)],[1],[0],[0],[2.9875452919950476],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
12,0,12,[np.float64(-0.13444444444444445)],[np.float64(-0.17333333333333334)],[1],[0],[0],[2.372299791997648],['target'],12,0,12,0,32.41308687500714,,5,32.402892915997654,32.41308687500714,32.41308687500714,0.01195558300241828,34.77527095800906,[np.float64(-0.13444444444444445)],[np.float64(-0.17333333333333334)],[1],[0],[0],[2.372299791997648],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
13,0,13,[np.float64(-0.25555555555555554)],[np.float64(0.15222222222222223)],[1],[0],[0],[2.071280125004705],['target'],13,0,13,0,34.81737854100356,,10,34.803600208004354,34.81737854100356,34.81737854100356,0.028122957999585196,36.87491533299908,[np.float64(-0.25555555555555554)],[np.float64(0.15222222222222223)],[1],[0],[0],[2.071280125004705],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
14,0,14,[np.float64(-0.07555555555555556)],[np.float64(0.04888888888888889)],[1],[0],[0],[1.538570749995415],['target'],14,0,14,0,36.89673520800716,,5,36.8870451660041,36.89673520800716,36.89673520800716,0.011956292000832036,38.425695333004114,[np.float64(-0.07555555555555556)],[np.float64(0.04888888888888889)],[1],[0],[0],[1.538570749995415],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
15,0,15,[np.float64(0.2011111111111111)],[np.float64(-0.3466666666666667)],[1],[0],[0],[3.1497832919994835],[None],15,0,15,0,38.45404745799897,,5,38.44267287501134,38.45404745799897,38.45404745799897,0.016779749988927506,41.59252358300728,[np.float64(0.2011111111111111)],[np.float64(-0.3466666666666667)],[1],[0],[0],[3.1497832919994835],[None],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
16,0,16,[np.float64(0.10555555555555556)],[np.float64(0.3522222222222222)],[1],[0],[0],[2.0851697500038426],['target'],16,0,16,0,41.636370916006854,,10,41.62240862500039,41.636370916006854,41.636370916006854,0.0296658749866765,43.70762033300707,[np.float64(0.10555555555555556)],[np.float64(0.3522222222222222)],[1],[0],[0],[2.0851697500038426],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
17,0,17,[np.float64(-0.4011111111111111)],[np.float64(-0.07)],[1],[0],[0],[2.2731060840014834],['target'],17,0,17,0,43.7285789160087,,5,43.719058415998006,43.7285789160087,43.7285789160087,0.011282790990662761,45.99224720800703,[np.float64(-0.4011111111111111)],[np.float64(-0.07)],[1],[0],[0],[2.2731060840014834],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
18,0,18,[np.float64(0.05444444444444444)],[np.float64(0.41333333333333333)],[1],[0],[0],[2.4168566250009462],['target'],18,0,18,0,46.021012500001234,,5,46.009432332997676,46.021012500001234,46.021012500001234,0.0169856249995064,48.42635541599884,[np.float64(0.05444444444444444)],[np.float64(0.41333333333333333)],[1],[0],[0],[2.4168566250009462],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
19,0,19,[np.float64(-0.4688888888888889)],[np.float64(0.3977777777777778)],[1],[0],[0],[2.282671291002771],['target'],19,0,19,0,48.45398620799824,,5,48.44247545801045,48.45398620799824,48.45398620799824,0.015918834003969096,50.725219750005635,[np.float64(-0.4688888888888889)],[np.float64(0.3977777777777778)],[1],[0],[0],[2.282671291002771],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
20,0,20,[np.float64(0.12333333333333334)],[np.float64(-0.011111111111111112)],[1],[0],[0],[2.199310540992883],['target'],20,0,20,0,50.752822875001584,,5,50.741902207999374,50.752822875001584,50.752822875001584,0.016485500003909692,52.94126608299848,[np.float64(0.12333333333333334)],[np.float64(-0.011111111111111112)],[1],[0],[0],[2.199310540992883],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
21,0,21,[np.float64(-0.2922222222222222)],[np.float64(-0.45222222222222225)],[1],[0],[0],[3.9743325829913374],['target'],21,0,21,0,52.98108920799859,,10,52.967130750010256,52.98108920799859,52.98108920799859,0.025698375000501983,56.94151120800234,[np.float64(-0.2922222222222222)],[np.float64(-0.45222222222222225)],[1],[0],[0],[3.9743325829913374],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
22,0,22,[np.float64(0.21333333333333335)],[np.float64(-0.4577777777777778)],[1],[0],[0],[2.405089167004917],['target'],22,0,22,0,56.964932666000095,,5,56.95431287500833,56.964932666000095,56.964932666000095,0.01263204099086579,59.35948329100211,[np.float64(0.21333333333333335)],[np.float64(-0.4577777777777778)],[1],[0],[0],[2.405089167004917],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
23,0,23,[np.float64(-0.4688888888888889)],[np.float64(0.3411111111111111)],[1],[0],[0],[8.8994994579989],['target'],23,0,23,0,59.38813033299812,,5,59.37641529100074,59.38813033299812,59.38813033299812,0.016733166994526982,68.27598474999832,[np.float64(-0.4688888888888889)],[np.float64(0.3411111111111111)],[1],[0],[0],[8.8994994579989],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
24,0,24,[np.float64(-0.17666666666666667)],[np.float64(0.3611111111111111)],[1],[0],[0],[1.8674679579999065],['target'],24,0,24,0,68.30283604100987,,5,68.29210525000235,68.30283604100987,68.30283604100987,0.015917416996671818,70.15963737500715,[np.float64(-0.17666666666666667)],[np.float64(0.3611111111111111)],[1],[0],[0],[1.8674679579999065],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
25,0,25,[np.float64(-0.4488888888888889)],[np.float64(-0.11777777777777777)],[1],[0],[0],[2.521090958995046],['target'],25,0,25,0,70.20064158301102,,10,70.18723254100769,70.20064158301102,70.20064158301102,0.02739233300962951,72.70837504100928,[np.float64(-0.4488888888888889)],[np.float64(-0.11777777777777777)],[1],[0],[0],[2.521090958995046],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
26,0,26,[np.float64(-0.04777777777777778)],[np.float64(-0.35555555555555557)],[1],[0],[0],[2.444476000004215],['target'],26,0,26,0,72.74366966600064,,10,72.73111670800427,72.74366966600064,72.74366966600064,0.022567166000953875,75.17565825000929,[np.float64(-0.04777777777777778)],[np.float64(-0.35555555555555557)],[1],[0],[0],[2.444476000004215],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
27,0,27,[np.float64(-0.09777777777777778)],[np.float64(0.43444444444444447)],[1],[0],[0],[3.5194427920068847],['target'],27,0,27,0,75.20050558300863,,5,75.18949512499967,75.20050558300863,75.20050558300863,0.013639832992339507,78.7090176250058,[np.float64(-0.09777777777777778)],[np.float64(0.43444444444444447)],[1],[0],[0],[3.5194427920068847],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
28,0,28,[np.float64(0.1988888888888889)],[np.float64(-0.01)],[1],[0],[0],[2.400181667006109],['target'],28,0,28,0,78.7378516660101,,5,78.72619516600389,78.7378516660101,78.7378516660101,0.016982333007035777,81.1264473330084,[np.float64(0.1988888888888889)],[np.float64(-0.01)],[1],[0],[0],[2.400181667006109],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
29,0,29,[np.float64(-0.2722222222222222)],[np.float64(-0.03888888888888889)],[1],[0],[0],[1.8843611250049435],['target'],29,0,29,0,81.15306445800525,,5,81.14167333301157,81.15306445800525,81.15306445800525,0.015024749998701736,83.02611266600434,[np.float64(-0.2722222222222222)],[np.float64(-0.03888888888888889)],[1],[0],[0],[1.8843611250049435],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
30,0,30,[np.float64(-0.15444444444444444)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.5004188330058241],['target'],30,0,30,0,83.05259695800487,,5,83.0417032080004,83.05259695800487,83.05259695800487,0.015388874991913326,84.54218579101143,[np.float64(-0.15444444444444444)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.5004188330058241],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
31,0,31,[np.float64(-0.4622222222222222)],[np.float64(-0.023333333333333334)],[1],[0],[0],[2.1328125],['target'],31,0,31,0,84.5702954580047,,5,84.55936945800204,84.5702954580047,84.5702954580047,0.01698462500644382,86.69225266600552,[np.float64(-0.4622222222222222)],[np.float64(-0.023333333333333334)],[1],[0],[0],[2.1328125],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
32,0,32,[np.float64(-0.012222222222222223)],[np.float64(0.21444444444444444)],[1],[0],[0],[1.7513322079903446],['target'],32,0,32,0,86.71904420800274,,5,86.70767908300331,86.71904420800274,86.71904420800274,0.015224500006297603,88.45909145800397,[np.float64(-0.012222222222222223)],[np.float64(0.21444444444444444)],[1],[0],[0],[1.7513322079903446],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
33,0,33,[np.float64(0.24444444444444444)],[np.float64(-0.45666666666666667)],[1],[0],[0],[2.7835883749939967],['target'],33,0,33,0,88.487550750011,,5,88.47606608300703,88.487550750011,88.487550750011,0.016754207987105474,91.2597217910079,[np.float64(0.24444444444444444)],[np.float64(-0.45666666666666667)],[1],[0],[0],[2.7835883749939967],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
34,0,34,[np.float64(-0.24888888888888888)],[np.float64(0.44555555555555554)],[1],[0],[0],[2.716781915994943],['target'],34,0,34,0,91.28636550001102,,5,91.27497620800568,91.28636550001102,91.28636550001102,0.0150167919928208,93.99183470800926,[np.float64(-0.24888888888888888)],[np.float64(0.44555555555555554)],[1],[0],[0],[2.716781915994943],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
35,0,35,[np.float64(-0.49333333333333335)],[np.float64(-0.0022222222222222222)],[1],[0],[0],[2.5335240830027033],['target'],35,0,35,0,94.02053287500166,,5,94.0090692500089,94.02053287500166,94.02053287500166,0.017024959000991657,96.54266583301069,[np.float64(-0.49333333333333335)],[np.float64(-0.0022222222222222222)],[1],[0],[0],[2.5335240830027033],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
36,0,36,[np.float64(-0.4311111111111111)],[np.float64(-0.21444444444444444)],[1],[0],[0],[1.7984341669944115],['target'],36,0,36,0,96.57197216599889,,5,96.56064491601137,96.57197216599889,96.57197216599889,0.017780333990231156,98.35914720800065,[np.float64(-0.4311111111111111)],[np.float64(-0.21444444444444444)],[1],[0],[0],[1.7984341669944115],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
37,0,37,[np.float64(-0.2922222222222222)],[np.float64(0.35)],[1],[0],[0],[2.355927458003862],['target'],37,0,37,0,98.40087362501072,,10,98.38666737500171,98.40087362501072,98.40087362501072,0.02731670899083838,100.74264575001143,[np.float64(-0.2922222222222222)],[np.float64(0.35)],[1],[0],[0],[2.355927458003862],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
38,0,38,[np.float64(0.4222222222222222)],[np.float64(0.18666666666666668)],[1],[0],[0],[3.5559631250071106],['target'],38,0,38,0,100.76485633300035,,5,100.75465958300629,100.76485633300035,100.76485633300035,0.011838708000141196,104.3107045830111,[np.float64(0.4222222222222222)],[np.float64(0.18666666666666668)],[1],[0],[0],[3.5559631250071106],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
39,0,39,[np.float64(-0.42)],[np.float64(0.21)],[1],[0],[0],[2.5482974159967853],['target'],39,0,39,0,104.33952995800064,,5,104.32776029100933,104.33952995800064,104.33952995800064,0.016861041993252,106.87612879100197,[np.float64(-0.42)],[np.float64(0.21)],[1],[0],[0],[2.5482974159967853],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
40,0,40,[np.float64(-0.06333333333333334)],[np.float64(-0.15222222222222223)],[1],[0],[0],[2.039081124996301],['target'],40,0,40,0,106.91751466599817,,10,106.90325145800307,106.91751466599817,106.91751466599817,0.026917499999399297,108.94237904100737,[np.float64(-0.06333333333333334)],[np.float64(-0.15222222222222223)],[1],[0],[0],[2.039081124996301],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
41,0,41,[np.float64(0.2588888888888889)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.3723670420004055],['target'],41,0,41,0,108.96368733300187,,5,108.95416754100006,108.96368733300187,108.96368733300187,0.01161804200091865,110.3266149580013,[np.float64(0.2588888888888889)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.3723670420004055],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
42,0,42,[np.float64(0.49444444444444446)],[np.float64(-0.32555555555555554)],[1],[0],[0],[2.900566666998202],['target'],42,0,42,0,110.35349391600175,,5,110.34269870800199,110.35349391600175,110.35349391600175,0.015882042003795505,113.24334145800094,[np.float64(0.49444444444444446)],[np.float64(-0.32555555555555554)],[1],[0],[0],[2.900566666998202],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
43,0,43,[np.float64(0.09888888888888889)],[np.float64(-0.20444444444444446)],[1],[0],[0],[1.6496104590041796],['target'],43,0,43,0,113.27184462500736,,5,113.26031325000804,113.27184462500736,113.27184462500736,0.016772249990026467,114.90999125000963,[np.float64(0.09888888888888889)],[np.float64(-0.20444444444444446)],[1],[0],[0],[1.6496104590041796],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
44,0,44,[np.float64(0.035555555555555556)],[np.float64(-0.33)],[1],[0],[0],[2.0021981250029057],['target'],44,0,44,0,114.95412654100801,,10,114.9401662080054,114.95412654100801,114.95412654100801,0.02996554199489765,116.94241195800714,[np.float64(0.035555555555555556)],[np.float64(-0.33)],[1],[0],[0],[2.0021981250029057],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
45,0,45,[np.float64(-0.43444444444444447)],[np.float64(0.27555555555555555)],[1],[0],[0],[3.0896393330040155],[None],45,0,45,0,116.96378733300662,,5,116.9542261660099,116.96378733300662,116.96378733300662,0.011642917001154274,120.04394812500686,[np.float64(-0.43444444444444447)],[np.float64(0.27555555555555555)],[1],[0],[0],[3.0896393330040155],[None],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
46,0,46,[np.float64(-0.49333333333333335)],[np.float64(-0.2788888888888889)],[1],[0],[0],[2.149202291999245],['target'],46,0,46,0,120.07331616600277,,5,120.06167716599884,120.07331616600277,120.07331616600277,0.01751591700303834,122.2109452500008,[np.float64(-0.49333333333333335)],[np.float64(-0.2788888888888889)],[1],[0],[0],[2.149202291999245],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
47,0,47,[np.float64(-0.48777777777777775)],[np.float64(-0.2611111111111111)],[1],[0],[0],[1.6143848749925382],['target'],47,0,47,0,122.2395390830061,,5,122.22874308300379,122.2395390830061,122.2395390830061,0.01756704099534545,123.84319587500067,[np.float64(-0.48777777777777775)],[np.float64(-0.2611111111111111)],[1],[0],[0],[1.6143848749925382],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
48,0,48,[np.float64(-0.09222222222222222)],[np.float64(-0.2644444444444444)],[1],[0],[0],[2.118057999992743],['target'],48,0,48,0,123.87026350000815,,5,123.85890545800794,123.87026350000815,123.87026350000815,0.015506083000218496,125.97703604100388,[np.float64(-0.09222222222222222)],[np.float64(-0.2644444444444444)],[1],[0],[0],[2.118057999992743],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
49,0,49,[np.float64(-0.4911111111111111)],[np.float64(0.05)],[1],[0],[0],[1.3535107909992803],['target'],49,0,49,0,126.01942095800769,,10,126.00568450000719,126.01942095800769,126.01942095800769,0.028439500005333684,127.35924295800214,[np.float64(-0.4911111111111111)],[np.float64(0.05)],[1],[0],[0],[1.3535107909992803],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
50,0,50,[np.float64(-0.35444444444444445)],[np.float64(0.39444444444444443)],[1],[0],[0],[1.544086916008382],['target'],50,0,50,0,127.39483341600862,,10,127.38210850000905,127.39483341600862,127.39483341600862,0.02268891599669587,128.92624329100363,[np.float64(-0.35444444444444445)],[np.float64(0.39444444444444443)],[1],[0],[0],[1.544086916008382],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
51,0,51,[np.float64(-0.29)],[np.float64(-0.06222222222222222)],[1],[0],[0],[2.111414667000645],['target'],51,0,51,0,128.9599313330109,,10,128.9476257500064,128.9599313330109,128.9599313330109,0.021209540995187126,131.05909999999858,[np.float64(-0.29)],[np.float64(-0.06222222222222222)],[1],[0],[0],[2.111414667000645],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
52,0,52,[np.float64(0.37)],[np.float64(0.3322222222222222)],[1],[0],[0],[3.0377302080014488],['target'],52,0,52,0,131.0829578749981,,5,131.07225483300863,131.0829578749981,131.0829578749981,0.012981209001736715,134.11006979100057,[np.float64(0.37)],[np.float64(0.3322222222222222)],[1],[0],[0],[3.0377302080014488],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
53,0,53,[np.float64(0.10333333333333333)],[np.float64(-0.25)],[1],[0],[0],[2.132921083000838],['target'],53,0,53,0,134.13831595800002,,5,134.12701054100762,134.13831595800002,134.13831595800002,0.016713582997908816,136.26000295800623,[np.float64(0.10333333333333333)],[np.float64(-0.25)],[1],[0],[0],[2.132921083000838],['target'],P4,001,2025-09-30_15h57.27.473,VisualSearch_NupurShah,,2025.1.1,119.11769571351752,2025-09-30 15h57.40.045619 +0530,
