pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,13,1,3,v,1,3.3457987069996307,None,3,1,13,1,,,,,56.60455012500461,,56.59506079100538,56.60455012500461,57.593216916007805,57.593216916007805,57.593216916007805,57.593216916007805,57.600867333007045,58.593416415998945,58.593416415998945,61.94410458300263,v,1,3.3457987069996307,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,14,2,3,c,1,2.0826477499940665,None,3,2,14,2,,,,,61.95412504101114,,61.94476458300778,61.95412504101114,62.93609629099956,62.93609629099956,62.93609629099956,62.93609629099956,62.95199945800414,63.935384249998606,63.935384249998606,66.02796979100094,c,1,2.0826477499940665,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,15,3,3,z,1,0.7659635820018593,None,3,3,15,3,,,,,66.03830937499879,,66.028576333003,66.03830937499879,67.02683324999816,67.02683324999816,67.02683324999816,67.02683324999816,67.03457124999841,68.02608291601064,68.02608291601064,68.79486920800991,z,1,0.7659635820018593,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,16,0,4,x,1,2.5556079580128426,None,4,0,16,0,,,,,68.80536887500784,,68.7954850410024,68.80536887500784,69.79295179100882,69.79295179100882,69.79295179100882,69.79295179100882,69.80075812499854,70.79350245800742,70.79350245800742,73.35182833300496,x,1,2.5556079580128426,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,17,1,4,v,1,2.78482799899939,None,4,1,17,1,,,,,73.3621615000011,,73.35234462500375,73.3621615000011,74.35261970800639,74.35261970800639,74.35261970800639,74.35261970800639,74.36076741600118,75.34345083301014,75.34345083301014,78.13560587500979,v,1,2.78482799899939,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,18,2,4,c,1,1.9324612909986172,None,4,2,18,2,,,,,78.14564545800386,,78.1361040000047,78.14564545800386,79.13604300000588,79.13604300000588,79.13604300000588,79.13604300000588,79.14386424999975,80.13504200000898,80.13504200000898,82.06884016600088,c,1,1.9324612909986172,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,19,3,4,z,1,1.5075597490067594,None,4,3,19,3,,,,,82.09375583300425,,82.06933879099961,82.09375583300425,83.06936670800496,83.06936670800496,83.06936670800496,83.06936670800496,83.08486162500049,84.06791050000174,84.06791050000174,85.57839845800481,z,1,1.5075597490067594,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,20,0,5,x,1,1.1389963739929954,None,5,0,20,0,,,,,85.588746791007,,85.57897212500393,85.588746791007,86.57646408300207,86.57646408300207,86.57646408300207,86.57646408300207,86.58412416600913,87.57647141600319,87.57647141600319,88.71873466600664,x,1,1.1389963739929954,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,21,1,5,v,1,2.2266529990010895,None,5,1,21,1,,,,,88.72856795800908,,88.7192429160059,88.72856795800908,89.71957012500206,89.71957012500206,89.71957012500206,89.71957012500206,89.72772104101023,90.71180379101133,90.71180379101133,92.9450848330016,v,1,2.2266529990010895,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,22,2,5,c,1,0.7413043739943532,None,5,2,22,2,,,,,92.96995837500435,,92.94568112499837,92.96995837500435,93.94324612501077,93.94324612501077,93.94324612501077,93.94324612501077,93.96803508300218,94.94399429101031,94.94399429101031,95.69502179100527,c,1,0.7413043739943532,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,23,3,5,z,1,0.03313579098903574,None,5,3,23,3,,,,,95.70486079101101,,95.69556387500779,95.70486079101101,96.69396420801058,96.69396420801058,96.69396420801058,96.69396420801058,96.70142854101141,97.6942565000063,97.6942565000063,97.73576745799801,z,1,0.03313579098903574,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,24,0,6,x,1,1.048524833007832,None,6,0,24,0,,,,,97.74580808301107,,97.73626762500498,97.74580808301107,98.7360560829984,98.7360560829984,98.7360560829984,98.7360560829984,98.74392337500467,99.73496354100644,99.73496354100644,100.78602345800027,x,1,1.048524833007832,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,25,1,6,v,1,0.38823958300054073,None,6,1,25,1,,,,,100.8114032500016,,100.78651416600042,100.8114032500016,101.7860828749981,101.7860828749981,101.7860828749981,101.7860828749981,101.80182170800981,102.77723283300293,102.77723283300293,103.16930066600617,v,1,0.38823958300054073,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,26,2,6,c,1,1.0515274580102414,None,6,2,26,2,,,,,103.17940362500667,,103.16977945801045,103.17940362500667,104.16956791600387,104.16956791600387,104.16956791600387,104.16956791600387,104.17730229100562,105.16895308300445,105.16895308300445,106.22869187500328,c,1,1.0515274580102414,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,27,3,6,z,1,0.8061506660014857,None,6,3,27,3,,,,,106.23860912500822,,106.22918812499847,106.23860912500822,107.21970854100073,107.21970854100073,107.21970854100073,107.21970854100073,107.23503966600401,108.22731924999971,108.22731924999971,109.03624295799818,z,1,0.8061506660014857,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,28,0,7,x,1,0.8571303740027361,None,7,0,28,0,,,,,109.06096120800066,,109.03672345800442,109.06096120800066,110.03610237500106,110.03610237500106,110.03610237500106,110.03610237500106,110.05197287500778,111.03617354101152,111.03617354101152,111.89553487500234,x,1,0.8571303740027361,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,29,1,7,v,1,0.884083624012419,None,7,1,29,1,,,,,111.90401608300454,,111.89602133299923,111.90401608300454,112.89414475001104,112.89414475001104,112.89414475001104,112.89414475001104,112.90180954099924,113.89417458300886,113.89417458300886,114.78571691599791,v,1,0.884083624012419,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,30,2,7,c,1,0.8629212499945424,None,7,2,30,2,,,,,114.79587795800762,,114.78624612500425,114.79587795800762,115.7863087910082,115.7863087910082,115.7863087910082,115.7863087910082,115.79421979100152,116.77751937499852,116.77751937499852,117.645830458001,c,1,0.8629212499945424,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,31,3,7,z,1,0.759802374013816,None,7,3,31,3,,,,,117.65557058301056,,117.64634554099757,117.65557058301056,118.6437196659972,118.6437196659972,118.6437196659972,118.6437196659972,118.65127995800867,119.64450195799873,119.64450195799873,120.41204950000974,z,1,0.759802374013816,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,32,0,8,x,1,0.7898325830028625,None,8,0,32,0,,,,,120.42153629100358,,120.4124967079988,120.42153629100358,121.41102025000146,121.41102025000146,121.41102025000146,121.41102025000146,121.41904741599865,122.41041779100487,122.41041779100487,123.20245941600297,x,1,0.7898325830028625,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,33,1,8,v,1,1.1480455830023857,None,8,1,33,1,,,,,123.21042654100165,,123.20295887500106,123.21042654100165,124.20296049999888,124.20296049999888,124.20296049999888,124.20296049999888,124.20296049999888,125.1942844580044,125.1942844580044,126.34567475000222,v,1,1.1480455830023857,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,34,2,8,c,1,0.683027831997606,None,8,2,34,2,,,,,126.35577204100264,,126.34620150001138,126.35577204100264,127.33667062500899,127.33667062500899,127.33667062500899,127.33667062500899,127.35212900000624,128.3443013750075,128.3443013750075,129.02907604099892,c,1,0.683027831997606,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,35,3,8,z,1,0.7265675410017138,None,8,3,35,3,,,,,129.03889387501113,,129.0295793749974,129.03889387501113,130.02781616600987,130.02781616600987,130.02781616600987,130.02781616600987,130.03559212500113,131.02769941600855,131.02769941600855,131.7627930000017,z,1,0.7265675410017138,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,36,0,9,x,1,1.053218207001919,None,9,0,36,0,,,,,131.77332249999745,,131.7634255830053,131.77332249999745,132.7628942500014,132.7628942500014,132.7628942500014,132.7628942500014,132.77063774999988,133.7610960410093,133.7610960410093,134.8195640000049,x,1,1.053218207001919,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,37,1,9,v,1,0.43350874999305233,None,9,1,37,1,,,,,134.82964641600847,,134.82007054099813,134.82964641600847,135.82028083300975,135.82028083300975,135.82028083300975,135.82028083300975,135.82798429099785,136.8107072499988,136.8107072499988,137.24568837499828,v,1,0.43350874999305233,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,38,2,9,c,1,0.755757665989222,None,9,2,38,2,,,,,137.25514604100317,,137.24619137500122,137.25514604100317,138.24452933300927,138.24452933300927,138.24452933300927,138.24452933300927,138.25183654100692,139.24452945801022,139.24452945801022,140.0032396660099,c,1,0.755757665989222,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,39,3,9,z,1,0.9325255820003804,None,9,3,39,3,,,,,140.01339066600485,,140.00375120800163,140.01339066600485,141.00332033300947,141.00332033300947,141.00332033300947,141.00332033300947,141.01129816600587,142.00275808300648,142.00275808300648,142.93652575000306,z,1,0.9325255820003804,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,40,0,10,x,1,1.1126624159951461,None,10,0,40,0,,,,,142.9468107080029,,142.93703591600934,142.9468107080029,143.93636750000587,143.93636750000587,143.93636750000587,143.93636750000587,143.94471558299847,144.93659441600903,144.93659441600903,146.05344483299996,x,1,1.1126624159951461,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,41,1,10,v,1,1.0356576250051148,None,10,1,41,1,,,,,146.06358737499977,,146.05396479100455,146.06358737499977,147.05359716599924,147.05359716599924,147.05359716599924,147.05359716599924,147.061142208011,148.05359787499765,148.05359787499765,149.09560612500354,v,1,1.0356576250051148,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,42,2,10,c,1,0.7985229160112794,None,10,2,42,2,,,,,149.1046054160106,,149.09599970800627,149.1046054160106,150.08691616600845,150.08691616600845,150.08691616600845,150.08691616600845,150.10247574999812,151.08572629099945,151.08572629099945,151.88669595800457,c,1,0.7985229160112794,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,43,3,10,z,1,0.4910839579970343,None,10,3,43,3,,,,,151.91169945801084,,151.88717791601084,151.91169945801084,152.8865268750087,152.8865268750087,152.8865268750087,152.8865268750087,152.90241991600487,153.88717612500477,153.88717612500477,154.37949508300517,z,1,0.4910839579970343,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,44,0,11,x,1,1.5114506660029292,None,11,0,44,0,,,,,154.38889854100125,,154.3800001250056,154.38889854100125,155.37768287499784,155.37768287499784,155.37768287499784,155.37768287499784,155.385737375007,156.37769591600227,156.37769591600227,157.89641358300287,x,1,1.5114506660029292,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,45,1,11,v,1,0.8024597490002634,None,11,1,45,1,,,,,157.9067914160114,,157.897150875011,157.9067914160114,158.89490558300167,158.89490558300167,158.89490558300167,158.89490558300167,158.90265445799741,159.89479370800836,159.89479370800836,160.7035198329977,v,1,0.8024597490002634,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,46,2,11,c,1,0.7593664580053883,None,11,2,46,2,,,,,160.72822841600282,,160.70409479099908,160.72822841600282,161.70367854100186,161.70367854100186,161.70367854100186,161.70367854100186,161.7192097500083,162.70379687500827,162.70379687500827,163.47014516600757,c,1,0.7593664580053883,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,47,3,11,z,1,0.9604785409901524,None,11,3,47,3,,,,,163.49520254100207,,163.47076608300267,163.49520254100207,164.47210708299826,164.47210708299826,164.47210708299826,164.47210708299826,164.48782291600946,165.4616592079983,165.4616592079983,166.42986987500626,z,1,0.9604785409901524,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,48,0,12,x,1,1.3639059990091482,None,12,0,48,0,,,,,166.44010737500503,,166.43048483300663,166.44010737500503,167.42917179100914,167.42917179100914,167.42917179100914,167.42917179100914,167.4368445410073,168.42830400000094,168.42830400000094,169.79644920800638,x,1,1.3639059990091482,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,49,1,12,v,1,1.1910705409973161,None,12,1,49,1,,,,,169.8063695410092,,169.79696858300304,169.8063695410092,170.7951935410092,170.7951935410092,170.7951935410092,170.7951935410092,170.80375945800915,171.795030416004,171.795030416004,172.9966832909995,v,1,1.1910705409973161,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,50,2,12,c,1,1.322061749000568,None,12,2,50,2,,,,,173.00701275000756,,172.99726825000835,173.00701275000756,173.99455204101105,173.99455204101105,173.99455204101105,173.99455204101105,174.001941333001,174.99510604100942,174.99510604100942,176.3186150410038,c,1,1.322061749000568,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,51,3,12,z,1,0.8827764579909854,None,12,3,51,3,,,,,176.32864054100355,,176.31896575000428,176.32864054100355,177.3113377080008,177.3113377080008,177.3113377080008,177.3113377080008,177.31899983300536,178.3112907080067,178.3112907080067,179.1965858330077,z,1,0.8827764579909854,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,52,0,13,x,1,1.2693187080003554,None,13,0,52,0,,,,,179.20671641601075,,179.1971542500105,179.20671641601075,180.195431250002,180.195431250002,180.195431250002,180.195431250002,180.2028066250059,181.19470583301154,181.19470583301154,182.46999541600235,x,1,1.2693187080003554,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,53,1,13,v,1,0.7060703330062097,None,13,1,53,1,,,,,182.48062904100516,,182.4706025409978,182.48062904100516,183.46185445800074,183.46185445800074,183.46185445800074,183.46185445800074,183.47857787500834,184.46998504101066,184.46998504101066,185.18013162500574,v,1,0.7060703330062097,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,54,2,13,c,1,0.30733924999367446,None,13,2,54,2,,,,,185.19035670800076,,185.180673750001,185.19035670800076,186.1781209160108,186.1781209160108,186.1781209160108,186.1781209160108,186.1858032910095,187.17868162500963,187.17868162500963,187.48759437500848,c,1,0.30733924999367446,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,55,3,13,z,1,0.2765346249943832,None,13,3,55,3,,,,,187.49732495800708,,187.48810145800235,187.49732495800708,188.4957862500014,188.4957862500014,188.4957862500014,188.4957862500014,188.51261775000603,189.48646945800283,189.48646945800283,189.77006816600624,z,1,0.2765346249943832,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-50,x,56,0,14,x,1,1.3220402910083067,None,14,0,56,0,,,,,189.77982791600516,,189.7705645410024,189.77982791600516,190.762055625004,190.762055625004,190.762055625004,190.762055625004,190.7787387080025,191.7619857910031,191.7619857910031,193.08773958300299,x,1,1.3220402910083067,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
150,v,57,1,14,v,1,0.3234632489911746,None,14,1,57,1,,,,,193.09811350000382,,193.08847254099965,193.09811350000382,194.08780545800983,194.08780545800983,194.08780545800983,194.08780545800983,194.09597783299978,195.0864568750112,195.0864568750112,195.41368150000926,v,1,0.3234632489911746,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
50,c,58,2,14,c,1,0.43793949999962933,None,14,2,58,2,,,,,195.42380025000602,,195.41444591600157,195.42380025000602,196.41218600000138,196.41218600000138,196.41218600000138,196.41218600000138,196.4197565830109,197.41201983300562,197.41201983300562,197.85370820800017,c,1,0.43793949999962933,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
-150,z,59,3,14,z,1,0.995674500009045,None,14,3,59,3,,,,,197.86352225000155,,197.8542155410105,197.86352225000155,198.8540965830034,198.8540965830034,198.8540965830034,198.8540965830034,198.86227541600238,199.85435591600253,199.85435591600253,200.85367162500916,z,1,0.995674500009045,None,,,,,parti1,001,2025-10-02_14h28.37.713,MotorSequenceLearning_NupurShah,,2025.1.1,120.37062114096888,2025-10-02 14h30.25.862269 +0530,
